production_order_id,product_id,machine_id,production_date,planned_quantity,actual_quantity,production_status,start_time,end_time
PRD0013184,MZ-FG-E17,MC009,2026-04-19,42,17,In Progress,2026-04-19 22:30:00,2026-04-20 02:30:00
PRD0013185,MZ-TG-A27,MC003,2026-04-02,164,164,Delayed,2026-04-02 20:15:00,2026-04-03 04:15:00
PRD0013186,MZ-FG-C20,MC034,2026-05-19,256,256,Completed,2026-05-19 05:45:00,2026-05-19 09:45:00
PRD0013187,MZ-TG-A25,MC013,2025-09-13,32,31,Completed,2025-09-13 13:00:00,2025-09-13 21:00:00
PRD0013188,TG11,MC048,2025-08-06,82,33,In Progress,2025-08-06 01:15:00,2025-08-06 08:15:00
PRD0013189,MZ-TG-E202,MC015,2025-09-11,50,25,In Progress,2025-09-11 18:45:00,2025-09-12 03:45:00
PRD0013190,MZ-FG-C900,MC003,2025-03-02,61,8,Cancelled,2025-03-02 12:00:00,2025-03-02 15:00:00
PRD0013191,MZ-TG-A20,MC034,2025-05-07,48,44,Completed,2025-05-07 18:45:00,2025-05-07 21:45:00
PRD0013192,MZ-TG-A20,MC027,2026-01-15,43,27,In Progress,2026-01-15 05:15:00,2026-01-15 08:15:00
PRD0013193,MZ-FG-E16,MC005,2026-06-27,103,101,Completed,2026-06-27 06:30:00,2026-06-27 10:30:00
PRD0013194,MZ-FG-M550,MC002,2026-05-10,111,105,Completed,2026-05-10 16:00:00,2026-05-11 00:00:00
PRD0013195,MZ-TG-E202,MC014,2025-11-05,56,51,Completed,2025-11-05 01:00:00,2025-11-05 05:00:00
PRD0013196,MZ-FG-M500,MC042,2025-10-03,126,125,Delayed,2025-10-03 03:00:00,2025-10-03 10:00:00
PRD0013197,M-01,MC046,2025-08-26,22,22,Completed,2025-08-26 12:45:00,2025-08-27 02:45:00
PRD0013198,MZ-TG-Y200,MC026,2025-02-05,210,188,Completed,2025-02-05 04:45:00,2025-02-05 08:45:00
PRD0013199,MZ-FG-M550,MC045,2025-05-23,61,41,In Progress,2025-05-23 05:30:00,2025-05-23 09:30:00
PRD0013200,MZ-TG-Y120,MC034,2026-02-04,32,22,In Progress,2026-02-04 02:30:00,2026-02-04 09:30:00
PRD0013201,MZ-FG-C21,MC050,2025-12-07,97,95,Completed,2025-12-07 18:00:00,2025-12-07 23:00:00
PRD0013202,MZ-TG-SR01,MC019,2025-09-21,29,17,In Progress,2025-09-21 06:45:00,2025-09-21 11:45:00
PRD0013203,MZ-FG-P010,MC003,2026-01-23,114,28,In Progress,2026-01-23 17:15:00,2026-01-24 03:15:00
PRD0013204,TG11,MC018,2025-01-15,42,42,Completed,2025-01-15 16:45:00,2025-01-15 22:45:00
PRD0013205,MZ-FG-C21,MC016,2025-04-02,142,127,Completed,2025-04-02 15:45:00,2025-04-03 07:45:00
PRD0013206,MZ-FG-M550,MC043,2026-05-04,62,57,Completed,2026-05-04 17:00:00,2026-05-04 19:00:00
PRD0013207,MZ-FG-E102,MC029,2025-12-15,14,13,Completed,2025-12-15 08:00:00,2025-12-15 18:00:00
PRD0013208,MZ-TG-A25,MC021,2026-01-02,22,19,Completed,2026-01-02 14:45:00,2026-01-02 17:45:00
PRD0013209,M-01,MC024,2026-05-05,34,32,Completed,2026-05-05 12:15:00,2026-05-05 17:15:00
PRD0013210,MZ-TG-Y120,MC025,2025-06-22,124,119,Completed,2025-06-22 07:00:00,2025-06-22 10:00:00
PRD0013211,MZ-FG-R200,MC048,2025-07-27,172,164,Completed,2025-07-27 01:00:00,2025-07-27 09:00:00
PRD0013212,MZ-FG-E102,MC046,2025-10-31,83,79,Completed,2025-10-31 17:15:00,2025-11-01 08:15:00
PRD0013213,MZ-FG-R300,MC027,2026-03-10,70,29,In Progress,2026-03-10 07:00:00,2026-03-10 09:00:00
PRD0013214,MZ-TG-A20,MC041,2025-12-07,144,138,Completed,2025-12-07 20:15:00,2025-12-08 01:15:00
PRD0013215,CM-FL-V00,MC045,2025-01-27,41,41,Completed,2025-01-27 16:00:00,2025-01-28 00:00:00
PRD0013216,MZ-TG-SR01,MC050,2025-11-29,86,80,Completed,2025-11-29 08:45:00,2025-11-29 13:45:00
PRD0013217,MZ-TG-A25,MC028,2025-07-17,54,42,In Progress,2025-07-17 23:00:00,2025-07-18 05:00:00
PRD0013218,CM-FL-V00,MC020,2025-06-04,93,85,Delayed,2025-06-04 00:45:00,2025-06-04 04:45:00
PRD0013219,CM-FL-V00,MC012,2025-12-13,77,73,Completed,2025-12-13 17:00:00,2025-12-13 23:00:00
PRD0013220,FG226,MC037,2026-03-15,151,139,Completed,2026-03-15 23:30:00,2026-03-16 05:30:00
PRD0013221,MZ-TG-Y200,MC041,2026-03-09,63,59,Completed,2026-03-09 11:00:00,2026-03-10 00:00:00
PRD0013222,MZ-FG-C990,MC004,2025-12-13,35,35,Completed,2025-12-13 05:15:00,2025-12-13 06:15:00
PRD0013223,MZ-TG-Y200,MC025,2026-02-24,64,0,Scheduled,2026-02-24 20:15:00,2026-02-25 02:15:00
PRD0013224,MZ-TG-Y240,MC017,2025-01-23,155,150,Completed,2025-01-23 05:15:00,2025-01-23 09:15:00
PRD0013225,CM-FL-V00,MC042,2025-07-29,53,48,Completed,2025-07-29 20:30:00,2025-07-30 00:30:00
PRD0013226,MZ-FG-M525,MC040,2025-01-06,25,24,Completed,2025-01-06 17:45:00,2025-01-06 22:45:00
PRD0013227,MZ-TG-Y200,MC034,2025-03-01,43,41,Completed,2025-03-01 09:30:00,2025-03-01 16:30:00
PRD0013228,TG11,MC016,2025-07-16,52,50,Completed,2025-07-16 16:15:00,2025-07-17 02:15:00
PRD0013229,MZ-TG-A27,MC041,2025-09-20,44,39,Completed,2025-09-20 06:30:00,2025-09-20 14:30:00
PRD0013230,MZ-FG-C20,MC046,2025-09-07,42,42,Completed,2025-09-07 20:45:00,2025-09-08 02:45:00
PRD0013231,CM-FL-V00,MC018,2026-02-04,30,29,Completed,2026-02-04 07:45:00,2026-02-04 13:45:00
PRD0013232,MZ-FG-P010,MC015,2025-06-07,34,0,Cancelled,2025-06-07 20:15:00,2025-06-08 01:15:00
PRD0013233,MZ-FG-R100,MC009,2025-02-23,47,9,Cancelled,2025-02-23 17:15:00,2025-02-23 21:15:00
PRD0013234,MZ-FG-R100,MC034,2026-04-07,82,77,Completed,2026-04-07 11:45:00,2026-04-07 15:45:00
PRD0013235,MZ-FG-C950,MC036,2026-05-25,50,47,Completed,2026-05-25 09:45:00,2026-05-25 19:45:00
PRD0013236,MZ-TG-Y120,MC037,2026-04-21,124,124,Completed,2026-04-21 01:00:00,2026-04-21 09:00:00
PRD0013237,MZ-FG-C21,MC017,2025-09-29,83,49,In Progress,2025-09-29 08:30:00,2025-09-29 16:30:00
PRD0013238,MZ-FG-C21,MC034,2025-08-22,51,46,Completed,2025-08-22 02:45:00,2025-08-22 08:45:00
PRD0013239,CM-FL-V00,MC004,2025-05-28,63,61,Completed,2025-05-28 07:45:00,2025-05-28 14:45:00
PRD0013240,MZ-TG-E202,MC030,2026-06-28,31,30,Completed,2026-06-28 14:15:00,2026-06-29 00:15:00
PRD0013241,MZ-TG-A20,MC011,2026-03-05,17,16,Completed,2026-03-05 13:30:00,2026-03-05 19:30:00
PRD0013242,MZ-FG-M525,MC044,2026-05-06,26,26,Completed,2026-05-06 15:15:00,2026-05-06 22:15:00
PRD0013243,MZ-FG-E103,MC042,2025-12-17,41,38,Completed,2025-12-17 04:30:00,2025-12-17 10:30:00
PRD0013244,FG226,MC028,2026-03-01,35,34,Delayed,2026-03-01 13:15:00,2026-03-01 14:15:00
PRD0013245,MZ-FG-M500,MC002,2025-09-06,50,50,Completed,2025-09-06 14:45:00,2025-09-06 18:45:00
PRD0013246,MZ-TG-A26,MC036,2025-04-20,71,69,Completed,2025-04-20 01:00:00,2025-04-20 03:00:00
PRD0013247,MZ-FG-C990,MC022,2025-11-23,19,3,Cancelled,2025-11-23 16:15:00,2025-11-23 19:15:00
PRD0013248,FG226,MC011,2025-01-13,151,148,Completed,2025-01-13 08:00:00,2025-01-13 09:00:00
PRD0013249,MZ-FG-E102,MC050,2025-02-22,72,72,Completed,2025-02-22 04:30:00,2025-02-22 10:30:00
PRD0013250,MZ-FG-C990,MC039,2026-05-15,89,83,Completed,2026-05-15 05:45:00,2026-05-15 17:45:00
PRD0013251,MZ-TG-SR01,MC032,2025-11-24,46,45,Completed,2025-11-24 22:30:00,2025-11-25 06:30:00
PRD0013252,MZ-FG-E108,MC023,2025-10-19,23,20,Completed,2025-10-19 04:15:00,2025-10-19 10:15:00
PRD0013253,TG11,MC026,2025-09-17,38,36,Completed,2025-09-17 01:00:00,2025-09-17 08:00:00
PRD0013254,MZ-FG-R100,MC044,2025-05-06,77,77,Completed,2025-05-06 07:00:00,2025-05-06 16:00:00
PRD0013255,MZ-TG-E202,MC027,2026-05-05,57,57,Completed,2026-05-05 13:45:00,2026-05-05 21:45:00
PRD0013256,MZ-FG-C950,MC012,2025-06-10,219,219,Completed,2025-06-10 17:30:00,2025-06-11 01:30:00
PRD0013257,CM-FL-V00,MC016,2025-05-19,75,72,Completed,2025-05-19 21:00:00,2025-05-20 01:00:00
PRD0013258,MZ-FG-C900,MC004,2025-03-19,111,108,Completed,2025-03-19 01:45:00,2025-03-19 06:45:00
PRD0013259,MZ-FG-C990,MC018,2025-11-26,53,53,Delayed,2025-11-26 17:15:00,2025-11-26 22:15:00
PRD0013260,CM-FL-V00,MC040,2025-04-30,164,156,Delayed,2025-04-30 06:30:00,2025-04-30 10:30:00
PRD0013261,MZ-FG-R100,MC034,2025-06-03,17,16,Completed,2025-06-03 06:15:00,2025-06-03 08:15:00
PRD0013262,MZ-FG-E102,MC007,2025-10-01,48,0,Scheduled,2025-10-01 02:45:00,2025-10-01 04:45:00
PRD0013263,MZ-TG-Y240,MC019,2025-07-31,21,21,Completed,2025-07-31 08:00:00,2025-07-31 13:00:00
PRD0013264,MZ-FG-E15,MC006,2026-01-21,73,72,Completed,2026-01-21 14:15:00,2026-01-21 19:15:00
PRD0013265,MZ-FG-C950,MC025,2025-04-11,141,135,Completed,2025-04-11 11:15:00,2025-04-11 16:15:00
PRD0013266,MZ-FG-C990,MC033,2025-05-25,75,71,Delayed,2025-05-25 21:15:00,2025-05-25 23:15:00
PRD0013267,MZ-TG-SR01,MC012,2025-08-27,226,211,Completed,2025-08-27 20:15:00,2025-08-28 16:15:00
PRD0013268,M-01,MC015,2026-06-20,42,19,In Progress,2026-06-20 13:00:00,2026-06-20 16:00:00
PRD0013269,MZ-TG-Y200,MC021,2026-01-30,54,15,Cancelled,2026-01-30 16:00:00,2026-01-30 21:00:00
PRD0013270,MZ-FG-P010,MC044,2025-12-06,29,29,Completed,2025-12-06 22:15:00,2025-12-07 03:15:00
PRD0013271,MZ-FG-M550,MC027,2025-08-08,116,108,Completed,2025-08-08 15:30:00,2025-08-09 01:30:00
PRD0013272,MZ-FG-R200,MC015,2026-02-19,108,98,Delayed,2026-02-19 17:30:00,2026-02-20 06:30:00
PRD0013273,MZ-FG-E15,MC030,2025-12-19,148,148,Delayed,2025-12-19 13:00:00,2025-12-19 20:00:00
PRD0013274,MZ-FG-E15,MC046,2025-01-03,83,83,Completed,2025-01-03 21:00:00,2025-01-04 01:00:00
PRD0013275,CM-FL-V00,MC007,2025-05-29,72,70,Completed,2025-05-29 14:00:00,2025-05-29 16:00:00
PRD0013276,MZ-FG-E15,MC011,2026-05-14,27,24,Completed,2026-05-14 06:00:00,2026-05-14 13:00:00
PRD0013277,MZ-FG-C900,MC003,2025-01-12,72,70,Completed,2025-01-12 20:00:00,2025-01-12 23:00:00
PRD0013278,FG226,MC014,2025-04-22,77,74,Completed,2025-04-22 04:30:00,2025-04-22 11:30:00
PRD0013279,MZ-FG-C900,MC008,2026-05-23,67,61,Completed,2026-05-23 18:00:00,2026-05-23 23:00:00
PRD0013280,MZ-TG-A26,MC017,2025-11-18,53,52,Completed,2025-11-18 20:30:00,2025-11-19 13:30:00
PRD0013281,CM-FL-V00,MC002,2025-07-11,118,102,Completed,2025-07-11 02:00:00,2025-07-11 06:00:00
PRD0013282,MZ-FG-E17,MC027,2026-06-12,141,87,In Progress,2026-06-12 14:00:00,2026-06-12 20:00:00
PRD0013283,MZ-FG-P010,MC025,2025-03-15,131,124,Completed,2025-03-15 04:30:00,2025-03-15 07:30:00
PRD0013284,MZ-FG-M550,MC035,2025-10-14,56,2,Cancelled,2025-10-14 10:30:00,2025-10-14 18:30:00
PRD0013285,MZ-FG-R200,MC050,2026-01-31,71,68,Delayed,2026-01-31 07:00:00,2026-01-31 14:00:00
PRD0013286,FG226,MC047,2026-03-09,61,57,Completed,2026-03-09 16:00:00,2026-03-10 14:00:00
PRD0013287,MZ-FG-P010,MC028,2025-06-29,109,59,In Progress,2025-06-29 07:00:00,2025-06-29 17:00:00
PRD0013288,MZ-FG-R200,MC004,2025-05-24,50,48,Delayed,2025-05-24 11:15:00,2025-05-24 17:15:00
PRD0013289,MZ-FG-P010,MC036,2025-10-22,62,62,Completed,2025-10-22 10:15:00,2025-10-22 20:15:00
PRD0013290,MZ-FG-C20,MC016,2025-05-30,223,207,Completed,2025-05-30 15:30:00,2025-05-30 17:30:00
PRD0013291,MZ-FG-C20,MC006,2025-01-19,35,34,Completed,2025-01-19 09:30:00,2025-01-19 22:30:00
PRD0013292,MZ-FG-R300,MC019,2025-09-03,80,79,Completed,2025-09-03 07:30:00,2025-09-03 14:30:00
PRD0013293,MZ-FG-M525,MC039,2026-03-27,50,11,In Progress,2026-03-27 17:45:00,2026-03-27 21:45:00
PRD0013294,MZ-FG-R200,MC019,2025-04-02,31,31,Completed,2025-04-02 05:45:00,2025-04-02 14:45:00
PRD0013295,MZ-FG-E103,MC024,2026-05-22,56,4,Cancelled,2026-05-22 03:30:00,2026-05-22 11:30:00
PRD0013296,MZ-FG-E16,MC032,2026-03-23,61,60,Completed,2026-03-23 00:30:00,2026-03-23 09:30:00
PRD0013297,FG226,MC021,2026-03-04,29,6,Cancelled,2026-03-04 08:00:00,2026-03-04 15:00:00
PRD0013298,M-01,MC043,2026-04-21,42,41,Completed,2026-04-21 22:00:00,2026-04-22 04:00:00
PRD0013299,MZ-FG-E101,MC033,2025-05-20,84,84,Delayed,2025-05-20 09:45:00,2025-05-20 14:45:00
PRD0013300,MZ-FG-E16,MC014,2026-01-08,24,9,In Progress,2026-01-08 05:15:00,2026-01-08 09:15:00
PRD0013301,MZ-TG-SR01,MC043,2026-01-11,34,32,Completed,2026-01-11 00:30:00,2026-01-11 05:30:00
PRD0013302,MZ-FG-R200,MC031,2025-05-26,86,80,Completed,2025-05-26 08:15:00,2025-05-26 11:15:00
PRD0013303,MZ-TG-SR01,MC015,2025-11-30,28,28,Completed,2025-11-30 10:00:00,2025-11-30 16:00:00
PRD0013304,MZ-FG-E16,MC041,2025-04-15,25,23,Completed,2025-04-15 00:00:00,2025-04-15 02:00:00
PRD0013305,MZ-FG-R100,MC038,2025-08-10,89,80,Delayed,2025-08-10 03:30:00,2025-08-10 11:30:00
PRD0013306,MZ-FG-C990,MC034,2025-11-18,108,82,In Progress,2025-11-18 03:00:00,2025-11-18 05:00:00
PRD0013307,MZ-FG-E15,MC039,2025-08-29,102,98,Completed,2025-08-29 10:45:00,2025-08-29 15:45:00
PRD0013308,FG226,MC024,2026-06-06,68,65,Completed,2026-06-06 05:15:00,2026-06-06 09:15:00
PRD0013309,MZ-FG-E15,MC034,2025-08-16,56,54,Completed,2025-08-16 04:15:00,2025-08-16 09:15:00
PRD0013310,MZ-TG-A20,MC032,2026-04-22,27,26,Completed,2026-04-22 19:30:00,2026-04-23 06:30:00
PRD0013311,MZ-FG-C900,MC006,2025-10-25,34,32,Completed,2025-10-25 03:30:00,2025-10-25 21:30:00
PRD0013312,MZ-FG-R200,MC020,2025-12-04,47,10,In Progress,2025-12-04 03:45:00,2025-12-04 16:45:00
PRD0013313,MZ-FG-C10,MC032,2025-10-10,26,24,Completed,2025-10-10 18:30:00,2025-10-10 23:30:00
PRD0013314,MZ-FG-R300,MC023,2026-05-14,91,42,In Progress,2026-05-14 02:15:00,2026-05-14 07:15:00
PRD0013315,MZ-FG-E108,MC038,2025-05-03,57,57,Completed,2025-05-03 01:30:00,2025-05-03 07:30:00
PRD0013316,M1,MC013,2025-01-02,68,42,In Progress,2025-01-02 18:30:00,2025-01-02 23:30:00
PRD0013317,M1,MC037,2025-02-17,42,40,Completed,2025-02-17 03:45:00,2025-02-17 13:45:00
PRD0013318,MZ-FG-E16,MC002,2025-02-02,76,70,Completed,2025-02-02 23:30:00,2025-02-03 02:30:00
PRD0013319,MZ-FG-E17,MC050,2025-10-24,26,25,Completed,2025-10-24 20:15:00,2025-10-25 03:15:00
PRD0013320,MZ-TG-SR01,MC040,2026-02-18,32,31,Completed,2026-02-18 15:30:00,2026-02-18 20:30:00
PRD0013321,M-01,MC025,2026-04-26,21,20,Completed,2026-04-26 17:45:00,2026-04-26 20:45:00
PRD0013322,MZ-TG-Y240,MC041,2025-08-28,46,45,Completed,2025-08-28 21:30:00,2025-08-29 02:30:00
PRD0013323,MZ-TG-A20,MC046,2025-12-19,28,27,Completed,2025-12-19 16:15:00,2025-12-20 03:15:00
PRD0013324,MZ-FG-M525,MC002,2025-05-12,45,40,Completed,2025-05-12 15:45:00,2025-05-12 18:45:00
PRD0013325,MZ-FG-R100,MC025,2025-09-08,67,63,Delayed,2025-09-08 19:30:00,2025-09-08 23:30:00
PRD0013326,MZ-FG-E108,MC016,2025-02-09,88,86,Completed,2025-02-09 16:15:00,2025-02-09 20:15:00
PRD0013327,MZ-TG-E202,MC025,2025-03-23,86,78,Completed,2025-03-23 10:00:00,2025-03-23 16:00:00
PRD0013328,MZ-FG-M550,MC019,2025-04-16,31,30,Completed,2025-04-16 08:45:00,2025-04-16 11:45:00
PRD0013329,M1,MC015,2026-03-22,71,68,Completed,2026-03-22 07:30:00,2026-03-22 12:30:00
PRD0013330,MZ-TG-SR01,MC002,2025-05-04,15,14,Completed,2025-05-04 05:15:00,2025-05-04 12:15:00
PRD0013331,MZ-TG-A20,MC042,2025-10-04,25,22,Completed,2025-10-04 14:30:00,2025-10-04 16:30:00
PRD0013332,MZ-FG-C21,MC050,2025-02-16,54,52,Completed,2025-02-16 08:30:00,2025-02-16 10:30:00
PRD0013333,MZ-TG-Y200,MC040,2026-01-16,15,13,Completed,2026-01-16 16:45:00,2026-01-17 05:45:00
PRD0013334,MZ-TG-A25,MC013,2025-06-19,62,59,Completed,2025-06-19 08:45:00,2025-06-19 12:45:00
PRD0013335,MZ-FG-R100,MC010,2026-05-07,50,47,Completed,2026-05-07 08:30:00,2026-05-07 16:30:00
PRD0013336,M1,MC012,2026-06-13,18,17,Delayed,2026-06-13 14:00:00,2026-06-13 18:00:00
PRD0013337,MZ-FG-R200,MC031,2025-03-19,56,54,Completed,2025-03-19 23:45:00,2025-03-20 09:45:00
PRD0013338,MZ-FG-E102,MC036,2025-03-27,42,42,Completed,2025-03-27 02:30:00,2025-03-27 09:30:00
PRD0013339,MZ-TG-E202,MC039,2025-05-20,42,42,Completed,2025-05-20 06:45:00,2025-05-20 12:45:00
PRD0013340,MZ-FG-C950,MC048,2025-05-16,81,72,Completed,2025-05-16 11:45:00,2025-05-16 14:45:00
PRD0013341,MZ-FG-E17,MC002,2026-06-29,55,53,Completed,2026-06-29 06:30:00,2026-06-29 15:30:00
PRD0013342,MZ-TG-A26,MC005,2025-06-14,41,38,Completed,2025-06-14 02:15:00,2025-06-14 13:15:00
PRD0013343,MZ-FG-E108,MC045,2025-02-14,35,34,Delayed,2025-02-14 07:15:00,2025-02-14 11:15:00
PRD0013344,M1,MC010,2026-04-20,107,107,Completed,2026-04-20 19:30:00,2026-04-21 02:30:00
PRD0013345,MZ-FG-E17,MC034,2025-07-31,46,44,Completed,2025-07-31 07:45:00,2025-07-31 14:45:00
PRD0013346,MZ-TG-Y240,MC049,2025-07-31,37,13,In Progress,2025-07-31 03:00:00,2025-07-31 05:00:00
PRD0013347,MZ-FG-E17,MC023,2025-03-19,19,17,Completed,2025-03-19 15:45:00,2025-03-19 16:45:00
PRD0013348,MZ-FG-M525,MC044,2025-01-06,33,33,Completed,2025-01-06 05:45:00,2025-01-06 09:45:00
PRD0013349,MZ-FG-C990,MC017,2025-02-21,50,46,Delayed,2025-02-21 17:00:00,2025-02-22 00:00:00
PRD0013350,MZ-TG-A20,MC045,2025-06-13,140,125,Completed,2025-06-13 03:00:00,2025-06-13 14:00:00
PRD0013351,MZ-TG-Y240,MC025,2026-05-08,55,51,Completed,2026-05-08 09:15:00,2026-05-08 14:15:00
PRD0013352,MZ-FG-C21,MC019,2025-10-19,83,20,In Progress,2025-10-19 02:15:00,2025-10-19 12:15:00
PRD0013353,M1,MC042,2026-03-13,80,2,Cancelled,2026-03-13 05:00:00,2026-03-13 12:00:00
PRD0013354,MZ-FG-E103,MC007,2026-04-06,21,20,Completed,2026-04-06 18:30:00,2026-04-06 22:30:00
PRD0013355,MZ-TG-A27,MC024,2025-11-14,51,51,Completed,2025-11-14 12:15:00,2025-11-15 01:15:00
PRD0013356,MZ-FG-C10,MC020,2025-11-24,104,102,Completed,2025-11-24 16:45:00,2025-11-24 20:45:00
PRD0013357,MZ-TG-Y240,MC009,2026-06-13,34,32,Completed,2026-06-13 20:45:00,2026-06-14 04:45:00
PRD0013358,MZ-FG-E103,MC022,2026-05-20,89,88,Completed,2026-05-20 16:30:00,2026-05-20 22:30:00
PRD0013359,MZ-TG-E202,MC047,2025-05-28,36,36,Completed,2025-05-28 18:15:00,2025-05-29 08:15:00
PRD0013360,MZ-FG-R100,MC045,2025-01-25,27,26,Completed,2025-01-25 05:45:00,2025-01-25 12:45:00
PRD0013361,MZ-FG-C20,MC031,2025-02-23,57,57,Completed,2025-02-23 05:00:00,2025-02-23 09:00:00
PRD0013362,MZ-FG-E16,MC042,2026-05-07,122,122,Completed,2026-05-07 20:30:00,2026-05-08 00:30:00
PRD0013363,MZ-FG-P010,MC004,2025-08-03,36,32,Completed,2025-08-03 17:00:00,2025-08-04 03:00:00
PRD0013364,MZ-TG-Y240,MC015,2025-04-02,17,16,Completed,2025-04-02 19:30:00,2025-04-02 21:30:00
PRD0013365,MZ-FG-C21,MC010,2025-02-21,42,42,Completed,2025-02-21 07:30:00,2025-02-21 12:30:00
PRD0013366,FG226,MC015,2026-06-14,56,56,Completed,2026-06-14 08:45:00,2026-06-14 17:45:00
PRD0013367,MZ-FG-E101,MC040,2026-05-03,39,38,Completed,2026-05-03 14:15:00,2026-05-03 18:15:00
PRD0013368,MZ-FG-C20,MC006,2026-01-27,18,18,Completed,2026-01-27 09:15:00,2026-01-27 22:15:00
PRD0013369,MZ-TG-SR01,MC001,2025-07-28,31,29,Completed,2025-07-28 05:00:00,2025-07-28 08:00:00
PRD0013370,MZ-FG-C990,MC040,2026-04-09,13,0,Scheduled,2026-04-09 02:15:00,2026-04-09 10:15:00
PRD0013371,MZ-FG-C21,MC039,2026-03-25,30,30,Completed,2026-03-25 08:45:00,2026-03-25 18:45:00
PRD0013372,MZ-FG-E103,MC038,2025-06-15,81,33,In Progress,2025-06-15 18:00:00,2025-06-15 23:00:00
PRD0013373,MZ-FG-E103,MC027,2026-06-14,18,18,Completed,2026-06-14 07:15:00,2026-06-14 15:15:00
PRD0013374,MZ-FG-P010,MC020,2026-01-31,94,81,Completed,2026-01-31 00:15:00,2026-01-31 04:15:00
PRD0013375,MZ-FG-C10,MC033,2025-07-19,67,66,Completed,2025-07-19 16:30:00,2025-07-19 17:30:00
PRD0013376,MZ-TG-SR01,MC005,2026-05-27,142,139,Completed,2026-05-27 01:45:00,2026-05-27 09:45:00
PRD0013377,CM-FL-V00,MC024,2026-01-31,79,75,Completed,2026-01-31 03:15:00,2026-01-31 05:15:00
PRD0013378,MZ-TG-A25,MC041,2025-11-29,94,88,Completed,2025-11-29 19:00:00,2025-11-30 01:00:00
PRD0013379,M-01,MC006,2025-06-12,61,61,Completed,2025-06-12 17:00:00,2025-06-13 08:00:00
PRD0013380,M1,MC035,2025-08-28,51,0,Scheduled,2025-08-28 12:00:00,2025-08-28 17:00:00
PRD0013381,MZ-FG-E15,MC019,2025-10-08,43,43,Completed,2025-10-08 16:00:00,2025-10-09 06:00:00
PRD0013382,MZ-FG-R300,MC033,2026-01-10,46,44,Completed,2026-01-10 03:45:00,2026-01-10 06:45:00
PRD0013383,MZ-FG-C21,MC047,2025-02-26,142,142,Completed,2025-02-26 06:30:00,2025-02-26 12:30:00
PRD0013384,TG11,MC026,2026-04-04,111,101,Delayed,2026-04-04 10:30:00,2026-04-04 13:30:00
PRD0013385,MZ-FG-C20,MC045,2025-02-08,74,72,Completed,2025-02-08 07:45:00,2025-02-08 13:45:00
PRD0013386,MZ-FG-C950,MC007,2026-06-10,98,95,Delayed,2026-06-10 14:15:00,2026-06-10 18:15:00
PRD0013387,MZ-TG-E202,MC020,2025-03-29,133,128,Completed,2025-03-29 05:15:00,2025-03-29 11:15:00
PRD0013388,MZ-TG-Y200,MC020,2025-07-22,78,78,Completed,2025-07-22 14:15:00,2025-07-22 19:15:00
PRD0013389,MZ-TG-Y120,MC043,2026-01-22,166,166,Delayed,2026-01-22 21:00:00,2026-01-23 04:00:00
PRD0013390,MZ-FG-E101,MC035,2025-12-04,72,70,Completed,2025-12-04 03:30:00,2025-12-04 10:30:00
PRD0013391,MZ-TG-Y200,MC011,2026-01-12,52,48,Completed,2026-01-12 19:15:00,2026-01-12 23:15:00
PRD0013392,MZ-TG-Y120,MC041,2025-08-11,78,43,In Progress,2025-08-11 23:45:00,2025-08-12 02:45:00
PRD0013393,MZ-TG-Y120,MC011,2025-03-18,60,53,Completed,2025-03-18 02:00:00,2025-03-18 05:00:00
PRD0013394,TG11,MC024,2025-10-25,41,2,Cancelled,2025-10-25 20:15:00,2025-10-25 23:15:00
PRD0013395,MZ-FG-C20,MC010,2026-01-15,31,28,Completed,2026-01-15 15:15:00,2026-01-15 21:15:00
PRD0013396,MZ-FG-C990,MC026,2025-11-18,89,80,Completed,2025-11-18 07:15:00,2025-11-18 15:15:00
PRD0013397,M-01,MC040,2025-04-02,126,121,Completed,2025-04-02 16:15:00,2025-04-02 21:15:00
PRD0013398,MZ-FG-C10,MC042,2026-02-24,31,0,Scheduled,2026-02-24 15:00:00,2026-02-24 18:00:00
PRD0013399,MZ-FG-E16,MC030,2026-01-03,48,47,Completed,2026-01-03 06:30:00,2026-01-03 08:30:00
PRD0013400,MZ-FG-R100,MC049,2025-09-15,81,77,Completed,2025-09-15 13:45:00,2025-09-15 20:45:00
PRD0013401,MZ-FG-C20,MC014,2026-06-17,73,70,Completed,2026-06-17 15:30:00,2026-06-17 19:30:00
PRD0013402,MZ-FG-R200,MC047,2025-08-15,43,43,Completed,2025-08-15 13:00:00,2025-08-15 19:00:00
PRD0013403,MZ-FG-R300,MC046,2026-05-11,31,11,In Progress,2026-05-11 18:30:00,2026-05-11 22:30:00
PRD0013404,MZ-FG-E16,MC029,2025-09-01,30,30,Completed,2025-09-01 05:30:00,2025-09-01 14:30:00
PRD0013405,MZ-TG-A25,MC009,2025-06-05,125,121,Completed,2025-06-05 21:15:00,2025-06-05 23:15:00
PRD0013406,MZ-FG-C20,MC023,2025-06-01,67,61,Completed,2025-06-01 05:00:00,2025-06-01 10:00:00
PRD0013407,MZ-TG-A26,MC033,2025-11-25,32,32,Completed,2025-11-25 04:45:00,2025-11-25 17:45:00
PRD0013408,MZ-FG-P010,MC014,2025-04-23,68,62,Completed,2025-04-23 18:30:00,2025-04-23 21:30:00
PRD0013409,MZ-TG-SR01,MC043,2026-04-08,25,24,Completed,2026-04-08 18:00:00,2026-04-09 01:00:00
