po_item_id,po_id,material_id,quantity,unit_price,total_value,delivery_status
POI00005229,PO0002531,MAT00062,2,75.55,151.1,Delivered
POI00005230,PO0002531,MAT00064,10,143.97,1439.7,Partially Delivered
POI00005231,PO0002532,MAT00189,14,126.23,1767.22,Delivered
POI00005232,PO0002532,MAT00189,26,119.44,3105.44,Pending
POI00005233,PO0002533,MAT00152,14,352.88,4940.32,Pending
POI00005234,PO0002533,MAT00169,8,351.2,2809.6,Pending
POI00005235,PO0002533,MAT00167,5,162.65,813.25,Partially Delivered
POI00005236,PO0002534,MAT00226,23,56.49,1299.27,Pending
POI00005237,PO0002534,MAT00227,4,247.31,989.24,Delivered
POI00005238,PO0002535,MAT00193,18,89.98,1619.64,Delivered
POI00005239,PO0002535,MAT00209,14,330.67,4629.38,Delivered
POI00005240,PO0002535,MAT00130,27,89.05,2404.35,Delivered
POI00005241,PO0002535,MAT00060,2,152.19,304.38,Delivered
POI00005242,PO0002536,MAT00112,24,480.85,11540.4,Delivered
POI00005243,PO0002536,MAT00123,10,439.91,4399.1,Delivered
POI00005244,PO0002536,MAT00277,20,1175.86,23517.2,Delivered
POI00005245,PO0002537,MAT00170,38,68.26,2593.88,Delivered
POI00005246,PO0002538,MAT00177,5,293.66,1468.3,Cancelled
POI00005247,PO0002539,MAT00023,68,518.98,35290.64,Delivered
POI00005248,PO0002539,MAT00005,28,265.58,7436.24,Delivered
POI00005249,PO0002540,MAT00221,95,123.98,11778.1,Delivered
POI00005250,PO0002540,MAT00223,37,263.04,9732.48,Delivered
POI00005251,PO0002540,MAT00205,27,155.07,4186.89,Delivered
POI00005252,PO0002541,MAT00282,102,205.22,20932.44,Delivered
POI00005253,PO0002541,MAT00277,1,1345.56,1345.56,Delivered
POI00005254,PO0002542,MAT00119,29,145.84,4229.36,Delivered
POI00005255,PO0002542,MAT00119,14,130.4,1825.6,Delivered
POI00005256,PO0002542,MAT00119,84,154.49,12977.16,Delivered
POI00005257,PO0002542,MAT00119,276,156.21,43113.96,Delivered
POI00005258,PO0002543,MAT00091,58,262.79,15241.82,Delivered
POI00005259,PO0002544,MAT00056,5,80.53,402.65,Delivered
POI00005260,PO0002544,MAT00067,34,622.47,21163.98,Delivered
POI00005261,PO0002544,MAT00056,67,76.87,5150.29,Delivered
POI00005262,PO0002545,MAT00250,19,3219.76,61175.44,Delivered
POI00005263,PO0002545,MAT00249,22,301.34,6629.48,Pending
POI00005264,PO0002546,MAT00116,22,485.81,10687.82,Delivered
POI00005265,PO0002546,MAT00101,10,56.67,566.7,Pending
POI00005266,PO0002547,MAT00192,39,190.34,7423.26,Delivered
POI00005267,PO0002547,MAT00179,18,91.04,1638.72,Delivered
POI00005268,PO0002547,MAT00185,39,203.51,7936.89,Delivered
POI00005269,PO0002548,MAT00070,27,133.1,3593.7,Pending
POI00005270,PO0002548,MAT00071,44,204.39,8993.16,Pending
POI00005271,PO0002549,MAT00104,25,442.31,11057.75,Delivered
POI00005272,PO0002549,MAT00115,10,31.29,312.9,Delivered
POI00005273,PO0002550,MAT00179,17,95.58,1624.86,Delivered
POI00005274,PO0002551,MAT00025,3,243.65,730.95,Delivered
POI00005275,PO0002551,MAT00092,37,729.2,26980.4,Delivered
POI00005276,PO0002551,MAT00058,12,56.26,675.12,Delivered
POI00005277,PO0002552,MAT00075,10,101.43,1014.3,Pending
POI00005278,PO0002552,MAT00065,73,122.99,8978.27,Delivered
POI00005279,PO0002553,MAT00186,21,246.79,5182.59,Delivered
POI00005280,PO0002554,MAT00191,19,883.24,16781.56,Delivered
POI00005281,PO0002554,MAT00191,22,894.8,19685.6,Delivered
POI00005282,PO0002555,MAT00007,24,815.53,19572.72,Cancelled
POI00005283,PO0002556,MAT00222,25,206.23,5155.75,Partially Delivered
POI00005284,PO0002557,MAT00013,11,125.24,1377.64,Delivered
POI00005285,PO0002557,MAT00016,33,583.24,19246.92,Delivered
POI00005286,PO0002558,MAT00226,6,55.98,335.88,Delivered
POI00005287,PO0002559,MAT00085,13,636.99,8280.87,Delivered
POI00005288,PO0002560,MAT00227,40,259.48,10379.2,Delivered
POI00005289,PO0002560,MAT00232,15,72.48,1087.2,Delivered
POI00005290,PO0002561,MAT00237,64,918.32,58772.48,Cancelled
POI00005291,PO0002561,MAT00231,19,385.98,7333.62,Pending
POI00005292,PO0002562,MAT00036,13,93.91,1220.83,Delivered
POI00005293,PO0002563,MAT00198,28,854.99,23939.72,Delivered
POI00005294,PO0002564,MAT00089,6,518.43,3110.58,Pending
POI00005295,PO0002564,MAT00089,45,479.1,21559.5,Cancelled
POI00005296,PO0002564,MAT00089,22,551.91,12142.02,Delivered
POI00005297,PO0002565,MAT00271,12,202.43,2429.16,Delivered
POI00005298,PO0002565,MAT00269,40,292.02,11680.8,Delivered
POI00005299,PO0002565,MAT00267,10,755.76,7557.6,Pending
POI00005300,PO0002566,MAT00146,73,245.82,17944.86,Delivered
POI00005301,PO0002567,MAT00097,137,572.95,78494.15,Delivered
POI00005302,PO0002567,MAT00291,42,250.77,10532.34,Delivered
POI00005303,PO0002568,MAT00240,37,586.2,21689.4,Pending
POI00005304,PO0002569,MAT00048,115,215.51,24783.65,Partially Delivered
POI00005305,PO0002569,MAT00042,48,52.36,2513.28,Pending
POI00005306,PO0002570,MAT00135,40,67.63,2705.2,Delivered
POI00005307,PO0002571,MAT00053,68,921.4,62655.2,Delivered
POI00005308,PO0002572,MAT00134,27,65.44,1766.88,Partially Delivered
POI00005309,PO0002573,MAT00078,18,107.58,1936.44,Delivered
POI00005310,PO0002573,MAT00099,9,829.91,7469.19,Cancelled
POI00005311,PO0002573,MAT00085,43,589.53,25349.79,Delivered
POI00005312,PO0002574,MAT00248,13,532.2,6918.6,Delivered
POI00005313,PO0002574,MAT00234,11,238.41,2622.51,Delivered
POI00005314,PO0002575,MAT00001,16,65.06,1040.96,Delivered
POI00005315,PO0002575,MAT00007,113,824.27,93142.51,Delivered
POI00005316,PO0002576,MAT00254,103,529.76,54565.28,Delivered
POI00005317,PO0002577,MAT00101,10,47.12,471.2,Delivered
POI00005318,PO0002577,MAT00117,12,155.38,1864.56,Pending
POI00005319,PO0002578,MAT00270,39,472.65,18433.35,Cancelled
POI00005320,PO0002579,MAT00174,22,339.35,7465.7,Partially Delivered
POI00005321,PO0002579,MAT00160,9,501.17,4510.53,Partially Delivered
POI00005322,PO0002579,MAT00156,30,164.86,4945.8,Pending
POI00005323,PO0002579,MAT00153,6,154.82,928.92,Pending
POI00005324,PO0002580,MAT00033,46,106.7,4908.2,Delivered
POI00005325,PO0002580,MAT00037,23,391.51,9004.73,Delivered
POI00005326,PO0002581,MAT00093,25,669.19,16729.75,Partially Delivered
POI00005327,PO0002581,MAT00093,5,640.37,3201.85,Delivered
POI00005328,PO0002582,MAT00080,11,194.86,2143.46,Pending
POI00005329,PO0002582,MAT00083,27,60.51,1633.77,Delivered
POI00005330,PO0002583,MAT00067,25,586.42,14660.5,Delivered
POI00005331,PO0002583,MAT00056,32,73.07,2338.24,Partially Delivered
POI00005332,PO0002584,MAT00267,13,763.49,9925.37,Delivered
POI00005333,PO0002585,MAT00189,29,129.04,3742.16,Delivered
POI00005334,PO0002585,MAT00189,86,110.49,9502.14,Delivered
POI00005335,PO0002586,MAT00249,4,271.83,1087.32,Pending
POI00005336,PO0002586,MAT00244,19,174.62,3317.78,Cancelled
POI00005337,PO0002587,MAT00220,21,282.42,5930.82,Pending
POI00005338,PO0002587,MAT00209,66,285.04,18812.64,Delivered
POI00005339,PO0002588,MAT00044,9,522.7,4704.3,Delivered
POI00005340,PO0002588,MAT00039,15,194.17,2912.55,Delivered
POI00005341,PO0002589,MAT00178,35,1131.51,39602.85,Delivered
POI00005342,PO0002590,MAT00017,11,397.43,4371.73,Delivered
POI00005343,PO0002590,MAT00101,87,56.93,4952.91,Delivered
POI00005344,PO0002590,MAT00099,16,910.35,14565.6,Delivered
POI00005345,PO0002590,MAT00155,173,566.32,97973.36,Delivered
POI00005346,PO0002591,MAT00150,15,185.66,2784.9,Pending
POI00005347,PO0002591,MAT00148,26,80.1,2082.6,Pending
POI00005348,PO0002591,MAT00126,49,204.74,10032.26,Cancelled
POI00005349,PO0002592,MAT00033,31,98.82,3063.42,Delivered
POI00005350,PO0002593,MAT00095,5,30.31,151.55,Delivered
POI00005351,PO0002593,MAT00096,8,287.69,2301.52,Delivered
POI00005352,PO0002594,MAT00004,9,206.92,1862.28,Delivered
POI00005353,PO0002595,MAT00021,8,90.79,726.32,Pending
POI00005354,PO0002596,MAT00073,7,451.65,3161.55,Delivered
POI00005355,PO0002596,MAT00071,23,182.8,4204.4,Delivered
POI00005356,PO0002597,MAT00096,49,271.29,13293.21,Delivered
POI00005357,PO0002597,MAT00095,13,33.2,431.6,Delivered
POI00005358,PO0002597,MAT00096,2,305.72,611.44,Delivered
POI00005359,PO0002598,MAT00059,12,91.35,1096.2,Pending
POI00005360,PO0002598,MAT00059,7,83.09,581.63,Delivered
POI00005361,PO0002599,MAT00242,9,186.35,1677.15,Delivered
POI00005362,PO0002599,MAT00242,8,185.47,1483.76,Pending
POI00005363,PO0002599,MAT00235,62,267.15,16563.3,Delivered
POI00005364,PO0002599,MAT00235,38,246.07,9350.66,Pending
POI00005365,PO0002600,MAT00274,11,288.69,3175.59,Delivered
POI00005366,PO0002600,MAT00263,26,460.38,11969.88,Delivered
POI00005367,PO0002601,MAT00216,33,123.5,4075.5,Delivered
POI00005368,PO0002602,MAT00186,2,248.19,496.38,Pending
POI00005369,PO0002603,MAT00093,58,582.07,33760.06,Partially Delivered
POI00005370,PO0002603,MAT00093,93,535.22,49775.46,Partially Delivered
POI00005371,PO0002603,MAT00093,16,669.89,10718.24,Cancelled
POI00005372,PO0002604,MAT00257,2,444.93,889.86,Delivered
POI00005373,PO0002604,MAT00266,64,489.84,31349.76,Delivered
POI00005374,PO0002605,MAT00182,23,55.7,1281.1,Delivered
POI00005375,PO0002605,MAT00178,2,1017.55,2035.1,Delivered
POI00005376,PO0002605,MAT00182,28,60.97,1707.16,Delivered
POI00005377,PO0002606,MAT00252,7,742.84,5199.88,Delivered
POI00005378,PO0002606,MAT00275,12,254.42,3053.04,Delivered
POI00005379,PO0002607,MAT00068,8,126.78,1014.24,Delivered
POI00005380,PO0002608,MAT00286,44,797.71,35099.24,Delivered
POI00005381,PO0002608,MAT00290,7,1506.52,10545.64,Delivered
POI00005382,PO0002608,MAT00292,89,129.57,11531.73,Delivered
POI00005383,PO0002609,MAT00115,12,34.37,412.44,Pending
POI00005384,PO0002609,MAT00124,4,156.32,625.28,Pending
POI00005385,PO0002609,MAT00118,4,709.7,2838.8,Pending
POI00005386,PO0002609,MAT00109,21,510.88,10728.48,Pending
POI00005387,PO0002610,MAT00013,76,120.78,9179.28,Delivered
POI00005388,PO0002611,MAT00219,16,87.37,1397.92,Delivered
POI00005389,PO0002611,MAT00219,9,94.04,846.36,Delivered
POI00005390,PO0002611,MAT00219,4,97.06,388.24,Delivered
POI00005391,PO0002611,MAT00224,136,1356.77,184520.72,Delivered
POI00005392,PO0002612,MAT00216,68,119.65,8136.2,Delivered
POI00005393,PO0002613,MAT00088,46,1263.75,58132.5,Delivered
POI00005394,PO0002613,MAT00123,28,508.91,14249.48,Delivered
POI00005395,PO0002614,MAT00267,38,747.45,28403.1,Delivered
POI00005396,PO0002615,MAT00229,7,490.47,3433.29,Delivered
POI00005397,PO0002615,MAT00229,60,388.29,23297.4,Delivered
POI00005398,PO0002615,MAT00229,22,404.1,8890.2,Partially Delivered
POI00005399,PO0002616,MAT00206,81,681.03,55163.43,Delivered
POI00005400,PO0002617,MAT00242,24,186.81,4483.44,Delivered
POI00005401,PO0002617,MAT00235,25,308.33,7708.25,Partially Delivered
POI00005402,PO0002618,MAT00019,54,298.73,16131.42,Delivered
POI00005403,PO0002618,MAT00019,94,307.27,28883.38,Delivered
POI00005404,PO0002618,MAT00019,5,368.47,1842.35,Delivered
POI00005405,PO0002618,MAT00019,3,314.35,943.05,Delivered
POI00005406,PO0002619,MAT00043,18,293.16,5276.88,Delivered
POI00005407,PO0002619,MAT00043,10,280.94,2809.4,Delivered
POI00005408,PO0002620,MAT00184,8,499.58,3996.64,Delivered
POI00005409,PO0002620,MAT00183,24,16.7,400.8,Pending
POI00005410,PO0002620,MAT00199,27,419.85,11335.95,Delivered
POI00005411,PO0002621,MAT00201,18,157.48,2834.64,Cancelled
POI00005412,PO0002621,MAT00201,44,134.79,5930.76,Cancelled
POI00005413,PO0002622,MAT00155,36,582.94,20985.84,Delivered
POI00005414,PO0002623,MAT00210,164,385.18,63169.52,Pending
POI00005415,PO0002623,MAT00210,2,352.24,704.48,Pending
POI00005416,PO0002623,MAT00210,45,362.93,16331.85,Pending
POI00005417,PO0002624,MAT00208,18,48.05,864.9,Delivered
POI00005418,PO0002625,MAT00214,16,702.06,11232.96,Delivered
POI00005419,PO0002625,MAT00225,21,417.31,8763.51,Partially Delivered
POI00005420,PO0002625,MAT00202,17,56.81,965.77,Delivered
POI00005421,PO0002626,MAT00147,54,630.19,34030.26,Delivered
POI00005422,PO0002626,MAT00278,10,1680.53,16805.3,Pending
POI00005423,PO0002627,MAT00165,28,368.01,10304.28,Delivered
POI00005424,PO0002628,MAT00172,17,83.06,1412.02,Delivered
POI00005425,PO0002629,MAT00109,33,431.6,14242.8,Partially Delivered
POI00005426,PO0002629,MAT00125,20,60.49,1209.8,Delivered
POI00005427,PO0002630,MAT00225,19,513.83,9762.77,Delivered
POI00005428,PO0002630,MAT00211,56,321.37,17996.72,Delivered
POI00005429,PO0002630,MAT00202,68,60.83,4136.44,Delivered
POI00005430,PO0002631,MAT00038,19,817.94,15540.86,Delivered
POI00005431,PO0002632,MAT00045,37,235.59,8716.83,Delivered
POI00005432,PO0002632,MAT00050,11,129.61,1425.71,Delivered
POI00005433,PO0002633,MAT00089,9,476.66,4289.94,Delivered
POI00005434,PO0002633,MAT00089,33,557.18,18386.94,Delivered
POI00005435,PO0002634,MAT00143,9,52.77,474.93,Partially Delivered
POI00005436,PO0002634,MAT00225,13,442.03,5746.39,Delivered
POI00005437,PO0002634,MAT00105,12,48.01,576.12,Delivered
POI00005438,PO0002635,MAT00111,7,69.79,488.53,Pending
POI00005439,PO0002636,MAT00178,71,1030.02,73131.42,Delivered
POI00005440,PO0002636,MAT00182,13,56.49,734.37,Delivered
POI00005441,PO0002637,MAT00181,107,158.17,16924.19,Delivered
POI00005442,PO0002637,MAT00180,11,245.4,2699.4,Delivered
POI00005443,PO0002638,MAT00022,6,104.26,625.56,Delivered
POI00005444,PO0002638,MAT00080,34,162.59,5528.06,Delivered
POI00005445,PO0002638,MAT00039,23,190.43,4379.89,Delivered
POI00005446,PO0002639,MAT00073,77,480.05,36963.85,Cancelled
POI00005447,PO0002640,MAT00272,15,1122.72,16840.8,Delivered
POI00005448,PO0002640,MAT00139,36,140.32,5051.52,Delivered
POI00005449,PO0002641,MAT00027,7,208.36,1458.52,Delivered
POI00005450,PO0002642,MAT00090,423,281.07,118892.61,Delivered
POI00005451,PO0002642,MAT00080,50,185.7,9285.0,Delivered
POI00005452,PO0002643,MAT00220,80,326.5,26120.0,Delivered
POI00005453,PO0002643,MAT00209,65,286.03,18591.95,Delivered
POI00005454,PO0002643,MAT00220,50,331.12,16556.0,Delivered
POI00005455,PO0002644,MAT00180,13,288.02,3744.26,Delivered
POI00005456,PO0002644,MAT00181,26,161.17,4190.42,Delivered
POI00005457,PO0002645,MAT00158,89,1446.66,128752.74,Pending
POI00005458,PO0002646,MAT00056,45,77.76,3499.2,Partially Delivered
POI00005459,PO0002647,MAT00106,21,112.46,2361.66,Delivered
POI00005460,PO0002647,MAT00112,15,516.72,7750.8,Delivered
POI00005461,PO0002647,MAT00107,25,876.61,21915.25,Delivered
POI00005462,PO0002647,MAT00121,43,1950.58,83874.94,Delivered
POI00005463,PO0002648,MAT00194,90,807.54,72678.6,Partially Delivered
POI00005464,PO0002648,MAT00188,3,152.79,458.37,Delivered
POI00005465,PO0002648,MAT00194,9,946.87,8521.83,Pending
POI00005466,PO0002649,MAT00004,9,205.25,1847.25,Pending
POI00005467,PO0002649,MAT00004,27,253.71,6850.17,Delivered
POI00005468,PO0002650,MAT00067,16,521.55,8344.8,Pending
POI00005469,PO0002650,MAT00056,8,70.27,562.16,Partially Delivered
POI00005470,PO0002650,MAT00067,10,575.75,5757.5,Partially Delivered
POI00005471,PO0002651,MAT00072,20,501.84,10036.8,Delivered
POI00005472,PO0002652,MAT00217,9,147.63,1328.67,Delivered
POI00005473,PO0002653,MAT00094,44,116.54,5127.76,Delivered
POI00005474,PO0002653,MAT00090,8,274.66,2197.28,Delivered
POI00005475,PO0002653,MAT00080,6,160.07,960.42,Delivered
POI00005476,PO0002653,MAT00083,14,59.8,837.2,Delivered
POI00005477,PO0002654,MAT00262,7,744.87,5214.09,Pending
POI00005478,PO0002655,MAT00096,7,288.97,2022.79,Pending
POI00005479,PO0002655,MAT00096,15,295.87,4438.05,Pending
POI00005480,PO0002655,MAT00095,1,33.34,33.34,Delivered
POI00005481,PO0002655,MAT00096,34,319.76,10871.84,Partially Delivered
POI00005482,PO0002656,MAT00213,12,360.86,4330.32,Delivered
POI00005483,PO0002657,MAT00234,26,239.57,6228.82,Cancelled
POI00005484,PO0002658,MAT00180,43,248.06,10666.58,Delivered
POI00005485,PO0002658,MAT00181,9,199.82,1798.38,Delivered
POI00005486,PO0002659,MAT00192,64,169.18,10827.52,Pending
POI00005487,PO0002660,MAT00212,20,44.49,889.8,Delivered
POI00005488,PO0002660,MAT00218,7,59.73,418.11,Delivered
POI00005489,PO0002661,MAT00227,9,248.54,2236.86,Partially Delivered
POI00005490,PO0002662,MAT00153,21,162.6,3414.6,Delivered
POI00005491,PO0002662,MAT00143,26,44.19,1148.94,Delivered
POI00005492,PO0002662,MAT00092,9,580.09,5220.81,Delivered
POI00005493,PO0002663,MAT00207,34,159.01,5406.34,Delivered
POI00005494,PO0002663,MAT00203,61,66.54,4058.94,Partially Delivered
POI00005495,PO0002664,MAT00180,6,270.49,1622.94,Delivered
POI00005496,PO0002664,MAT00181,4,160.1,640.4,Delivered
POI00005497,PO0002665,MAT00185,93,211.05,19627.65,Delivered
POI00005498,PO0002665,MAT00179,47,90.02,4230.94,Delivered
POI00005499,PO0002666,MAT00201,66,166.66,10999.56,Pending
POI00005500,PO0002667,MAT00205,23,134.48,3093.04,Delivered
POI00005501,PO0002667,MAT00223,3,260.48,781.44,Delivered
POI00005502,PO0002668,MAT00269,3,278.15,834.45,Pending
POI00005503,PO0002668,MAT00267,21,927.4,19475.4,Pending
POI00005504,PO0002669,MAT00154,23,150.48,3461.04,Delivered
POI00005505,PO0002670,MAT00268,29,173.18,5022.22,Delivered
POI00005506,PO0002670,MAT00251,33,142.95,4717.35,Pending
POI00005507,PO0002671,MAT00232,13,72.92,947.96,Delivered
POI00005508,PO0002671,MAT00238,36,158.7,5713.2,Delivered
POI00005509,PO0002672,MAT00266,65,491.97,31978.05,Partially Delivered
POI00005510,PO0002672,MAT00257,30,441.29,13238.7,Delivered
POI00005511,PO0002672,MAT00267,21,831.06,17452.26,Delivered
POI00005512,PO0002673,MAT00285,134,66.12,8860.08,Delivered
POI00005513,PO0002673,MAT00025,14,253.54,3549.56,Delivered
POI00005514,PO0002674,MAT00083,20,52.04,1040.8,Partially Delivered
POI00005515,PO0002675,MAT00188,8,157.39,1259.12,Delivered
POI00005516,PO0002676,MAT00222,76,247.28,18793.28,Delivered
POI00005517,PO0002676,MAT00224,155,1565.43,242641.65,Delivered
POI00005518,PO0002677,MAT00089,3,463.72,1391.16,Partially Delivered
POI00005519,PO0002677,MAT00089,8,461.7,3693.6,Partially Delivered
POI00005520,PO0002678,MAT00245,16,88.08,1409.28,Delivered
POI00005521,PO0002679,MAT00210,20,355.98,7119.6,Delivered
POI00005522,PO0002680,MAT00142,14,457.66,6407.24,Pending
POI00005523,PO0002680,MAT00133,46,99.65,4583.9,Pending
POI00005524,PO0002680,MAT00126,11,174.2,1916.2,Partially Delivered
POI00005525,PO0002681,MAT00119,13,140.65,1828.45,Pending
POI00005526,PO0002682,MAT00199,38,418.59,15906.42,Pending
POI00005527,PO0002683,MAT00219,38,102.76,3904.88,Delivered
POI00005528,PO0002683,MAT00222,11,208.56,2294.16,Delivered
POI00005529,PO0002684,MAT00096,76,295.92,22489.92,Pending
POI00005530,PO0002685,MAT00253,7,112.3,786.1,Delivered
POI00005531,PO0002685,MAT00261,3,2995.25,8985.75,Delivered
POI00005532,PO0002685,MAT00272,17,1256.57,21361.69,Pending
POI00005533,PO0002686,MAT00283,120,61.2,7344.0,Delivered
POI00005534,PO0002686,MAT00043,37,291.69,10792.53,Delivered
POI00005535,PO0002687,MAT00102,23,290.02,6670.46,Delivered
POI00005536,PO0002687,MAT00255,28,1084.07,30353.96,Delivered
POI00005537,PO0002688,MAT00215,21,127.35,2674.35,Delivered
POI00005538,PO0002689,MAT00156,6,176.59,1059.54,Delivered
POI00005539,PO0002689,MAT00160,3,519.3,1557.9,Delivered
POI00005540,PO0002690,MAT00158,6,1486.99,8921.94,Pending
POI00005541,PO0002690,MAT00158,27,1236.94,33397.38,Delivered
POI00005542,PO0002690,MAT00158,20,1466.72,29334.4,Pending
POI00005543,PO0002691,MAT00073,2,537.4,1074.8,Pending
POI00005544,PO0002691,MAT00070,75,143.51,10763.25,Delivered
POI00005545,PO0002691,MAT00053,6,785.05,4710.3,Pending
POI00005546,PO0002691,MAT00071,19,191.13,3631.47,Partially Delivered
POI00005547,PO0002692,MAT00231,39,420.04,16381.56,Partially Delivered
POI00005548,PO0002692,MAT00237,178,774.82,137917.96,Delivered
POI00005549,PO0002693,MAT00295,16,91.54,1464.64,Delivered
POI00005550,PO0002694,MAT00292,131,132.23,17322.13,Partially Delivered
POI00005551,PO0002694,MAT00123,31,471.7,14622.7,Cancelled
POI00005552,PO0002695,MAT00070,55,148.15,8148.25,Delivered
POI00005553,PO0002696,MAT00231,40,388.06,15522.4,Pending
POI00005554,PO0002696,MAT00231,48,368.18,17672.64,Delivered
POI00005555,PO0002696,MAT00237,16,909.43,14550.88,Pending
POI00005556,PO0002696,MAT00231,46,343.29,15791.34,Pending
POI00005557,PO0002697,MAT00083,87,64.28,5592.36,Delivered
POI00005558,PO0002697,MAT00094,18,104.47,1880.46,Delivered
POI00005559,PO0002697,MAT00090,328,236.83,77680.24,Delivered
POI00005560,PO0002698,MAT00252,49,901.02,44149.98,Delivered
POI00005561,PO0002699,MAT00252,6,787.7,4726.2,Delivered
POI00005562,PO0002699,MAT00275,26,305.14,7933.64,Delivered
POI00005563,PO0002700,MAT00207,6,159.93,959.58,Delivered
POI00005564,PO0002700,MAT00204,37,1488.13,55060.81,Delivered
POI00005565,PO0002701,MAT00297,7,208.77,1461.39,Delivered
POI00005566,PO0002701,MAT00280,107,559.78,59896.46,Delivered
POI00005567,PO0002702,MAT00190,4,1016.86,4067.44,Delivered
POI00005568,PO0002703,MAT00281,7,66.78,467.46,Delivered
POI00005569,PO0002703,MAT00285,7,80.26,561.82,Delivered
POI00005570,PO0002704,MAT00082,24,149.89,3597.36,Delivered
POI00005571,PO0002705,MAT00267,12,873.76,10485.12,Delivered
POI00005572,PO0002706,MAT00054,7,549.05,3843.35,Pending
POI00005573,PO0002706,MAT00061,50,263.32,13166.0,Cancelled
POI00005574,PO0002707,MAT00285,31,68.05,2109.55,Delivered
POI00005575,PO0002707,MAT00298,3,31.04,93.12,Delivered
POI00005576,PO0002708,MAT00063,18,200.69,3612.42,Delivered
POI00005577,PO0002709,MAT00230,4,393.07,1572.28,Delivered
POI00005578,PO0002709,MAT00230,18,380.83,6854.94,Delivered
POI00005579,PO0002709,MAT00229,18,452.36,8142.48,Delivered
POI00005580,PO0002710,MAT00191,18,888.16,15986.88,Delivered
POI00005581,PO0002710,MAT00191,5,863.26,4316.3,Delivered
