downtime_id,machine_id,production_order_id,start_time,end_time,downtime_minutes,reason,downtime_category
DT003153,MC030,PRD0006276,2025-01-29 08:00:00,2025-01-29 08:56:00,56,Tooling Change,Planned
DT003154,MC007,,2025-06-23 10:10:00,2025-06-23 12:21:00,131,Power Outage,Unplanned
DT003155,MC030,PRD0013509,2025-07-21 04:10:00,2025-07-21 04:55:00,45,Scheduled Maintenance,Planned
DT003156,MC026,,2025-02-12 12:40:00,2025-02-12 13:11:00,31,Material Shortage,Unplanned
DT003157,MC018,PRD0002499,2025-02-09 14:40:00,2025-02-09 15:36:00,56,Calibration,Planned
DT003158,MC040,PRD0018132,2026-05-27 09:30:00,2026-05-27 13:21:00,231,Software/PLC Fault,Unplanned
DT003159,MC014,PRD0019190,2025-12-07 03:00:00,2025-12-07 03:27:00,27,Operator Break,Planned
DT003160,MC026,PRD0011850,2026-04-18 05:40:00,2026-04-18 06:08:00,28,Mechanical Failure,Unplanned
DT003161,MC040,,2026-06-18 05:30:00,2026-06-18 06:08:00,38,Calibration,Planned
DT003162,MC022,PRD0009707,2025-02-18 09:10:00,2025-02-18 11:34:00,144,Electrical Fault,Unplanned
DT003163,MC003,PRD0019810,2026-05-22 14:50:00,2026-05-22 17:04:00,134,Power Outage,Unplanned
DT003164,MC006,PRD0005934,2026-01-14 10:10:00,2026-01-14 11:00:00,50,Power Outage,Unplanned
DT003165,MC045,,2025-01-15 03:40:00,2025-01-15 04:53:00,73,Scheduled Maintenance,Planned
DT003166,MC018,,2026-03-08 19:00:00,2026-03-08 19:26:00,26,Software/PLC Fault,Unplanned
DT003167,MC002,PRD0004445,2025-08-18 09:30:00,2025-08-18 09:52:00,22,Tooling Change,Planned
DT003168,MC039,PRD0006404,2026-05-19 06:30:00,2026-05-19 07:07:00,37,Calibration,Planned
DT003169,MC001,PRD0017496,2026-03-03 13:10:00,2026-03-03 13:40:00,30,Calibration,Planned
DT003170,MC023,,2026-01-06 19:40:00,2026-01-06 20:31:00,51,Scheduled Maintenance,Planned
DT003171,MC047,PRD0017737,2025-02-13 21:40:00,2025-02-14 02:31:00,291,Power Outage,Unplanned
DT003172,MC030,,2025-10-14 18:40:00,2025-10-14 19:06:00,26,Power Outage,Unplanned
DT003173,MC001,PRD0000670,2025-01-01 18:50:00,2025-01-01 19:04:00,14,Scheduled Maintenance,Planned
DT003174,MC011,,2026-06-01 13:10:00,2026-06-01 13:24:00,14,Material Shortage,Unplanned
DT003175,MC004,PRD0013761,2026-02-25 22:20:00,2026-02-25 22:46:00,26,Tooling Change,Planned
DT003176,MC033,PRD0005808,2025-09-11 18:30:00,2025-09-11 19:14:00,44,Scheduled Maintenance,Planned
DT003177,MC005,PRD0013422,2026-03-17 09:50:00,2026-03-17 10:07:00,17,Operator Break,Planned
DT003178,MC050,PRD0002097,2025-06-19 04:20:00,2025-06-19 04:59:00,39,Software/PLC Fault,Unplanned
DT003179,MC028,PRD0010116,2025-09-24 09:00:00,2025-09-24 09:35:00,35,Tooling Change,Planned
DT003180,MC036,,2026-01-27 18:40:00,2026-01-27 19:15:00,35,Operator Break,Planned
DT003181,MC044,PRD0002581,2025-09-14 13:40:00,2025-09-14 13:59:00,19,Software/PLC Fault,Unplanned
DT003182,MC019,PRD0009148,2025-07-18 15:50:00,2025-07-18 18:44:00,174,Mechanical Failure,Unplanned
DT003183,MC018,PRD0009308,2025-05-28 04:20:00,2025-05-28 04:47:00,27,Material Shortage,Unplanned
DT003184,MC037,,2025-05-10 18:40:00,2025-05-10 19:30:00,50,Electrical Fault,Unplanned
DT003185,MC003,,2026-03-02 12:00:00,2026-03-02 12:26:00,26,Material Shortage,Unplanned
DT003186,MC045,PRD0013125,2025-01-29 07:10:00,2025-01-29 07:32:00,22,Software/PLC Fault,Unplanned
DT003187,MC008,,2025-07-24 11:50:00,2025-07-24 12:31:00,41,Calibration,Planned
DT003188,MC039,PRD0011161,2025-05-18 21:10:00,2025-05-18 21:19:00,9,Power Outage,Unplanned
DT003189,MC018,PRD0019827,2026-04-08 13:20:00,2026-04-08 14:04:00,44,Electrical Fault,Unplanned
DT003190,MC039,PRD0004033,2025-09-04 05:40:00,2025-09-04 07:48:00,128,Power Outage,Unplanned
DT003191,MC003,,2025-10-22 15:40:00,2025-10-22 16:24:00,44,Calibration,Planned
DT003192,MC025,PRD0019873,2025-04-15 19:50:00,2025-04-15 20:49:00,59,Operator Break,Planned
DT003193,MC015,PRD0002728,2025-12-08 12:00:00,2025-12-08 13:45:00,105,Mechanical Failure,Unplanned
DT003194,MC021,PRD0009569,2026-04-17 19:20:00,2026-04-17 20:40:00,80,Scheduled Maintenance,Planned
DT003195,MC002,PRD0009456,2026-05-04 13:40:00,2026-05-04 14:24:00,44,Calibration,Planned
DT003196,MC014,,2025-11-26 11:00:00,2025-11-26 12:22:00,82,Mechanical Failure,Unplanned
DT003197,MC003,PRD0014383,2025-09-08 19:30:00,2025-09-08 21:28:00,118,Power Outage,Unplanned
DT003198,MC016,PRD0018889,2025-09-24 15:40:00,2025-09-24 17:16:00,96,Software/PLC Fault,Unplanned
DT003199,MC032,,2025-12-30 20:50:00,2025-12-30 23:47:00,177,Power Outage,Unplanned
DT003200,MC035,PRD0013740,2025-07-21 19:30:00,2025-07-21 19:50:00,20,Scheduled Maintenance,Planned
DT003201,MC012,PRD0006648,2025-09-27 21:30:00,2025-09-27 22:10:00,40,Material Shortage,Unplanned
DT003202,MC013,PRD0000117,2026-06-26 04:10:00,2026-06-26 05:23:00,73,Electrical Fault,Unplanned
DT003203,MC033,PRD0012676,2026-02-18 16:00:00,2026-02-18 17:02:00,62,Power Outage,Unplanned
DT003204,MC017,PRD0002290,2025-04-16 02:00:00,2025-04-16 02:27:00,27,Material Shortage,Unplanned
DT003205,MC047,,2026-01-15 21:20:00,2026-01-16 00:43:00,203,Software/PLC Fault,Unplanned
DT003206,MC016,,2025-09-01 00:00:00,2025-09-01 00:50:00,50,Scheduled Maintenance,Planned
DT003207,MC002,PRD0016328,2025-05-05 06:00:00,2025-05-05 06:37:00,37,Material Shortage,Unplanned
DT003208,MC041,PRD0016177,2025-04-21 01:20:00,2025-04-21 02:06:00,46,Software/PLC Fault,Unplanned
DT003209,MC017,PRD0007382,2025-07-13 20:30:00,2025-07-13 21:05:00,35,Scheduled Maintenance,Planned
DT003210,MC023,PRD0015278,2025-06-24 10:10:00,2025-06-24 10:20:00,10,Calibration,Planned
DT003211,MC035,PRD0008693,2025-06-02 20:30:00,2025-06-02 20:40:00,10,Calibration,Planned
DT003212,MC007,,2025-03-17 14:50:00,2025-03-17 16:02:00,72,Operator Break,Planned
DT003213,MC022,,2026-06-26 12:50:00,2026-06-26 13:08:00,18,Scheduled Maintenance,Planned
DT003214,MC025,PRD0009601,2025-07-18 21:20:00,2025-07-18 23:25:00,125,Electrical Fault,Unplanned
DT003215,MC013,,2025-04-14 12:40:00,2025-04-14 13:07:00,27,Power Outage,Unplanned
DT003216,MC032,,2026-06-13 18:50:00,2026-06-13 19:38:00,48,Scheduled Maintenance,Planned
DT003217,MC015,PRD0005061,2025-07-20 22:50:00,2025-07-20 23:18:00,28,Scheduled Maintenance,Planned
DT003218,MC048,PRD0002990,2025-05-20 02:10:00,2025-05-20 04:37:00,147,Mechanical Failure,Unplanned
DT003219,MC045,PRD0014713,2025-05-10 07:10:00,2025-05-10 08:33:00,83,Electrical Fault,Unplanned
DT003220,MC009,PRD0015134,2026-03-24 00:10:00,2026-03-24 00:37:00,27,Material Shortage,Unplanned
DT003221,MC004,PRD0018988,2026-05-19 21:20:00,2026-05-19 21:36:00,16,Tooling Change,Planned
DT003222,MC023,,2026-04-26 01:40:00,2026-04-26 03:47:00,127,Software/PLC Fault,Unplanned
DT003223,MC023,PRD0007617,2026-03-21 02:50:00,2026-03-21 03:53:00,63,Mechanical Failure,Unplanned
DT003224,MC029,PRD0016257,2026-02-25 03:10:00,2026-02-25 03:33:00,23,Power Outage,Unplanned
DT003225,MC014,PRD0009790,2026-02-02 19:50:00,2026-02-02 20:20:00,30,Tooling Change,Planned
DT003226,MC015,,2025-07-28 09:10:00,2025-07-28 11:01:00,111,Electrical Fault,Unplanned
DT003227,MC011,PRD0008940,2025-12-20 19:20:00,2025-12-20 19:48:00,28,Electrical Fault,Unplanned
DT003228,MC011,,2025-08-08 02:30:00,2025-08-08 04:11:00,101,Software/PLC Fault,Unplanned
DT003229,MC038,,2025-08-06 02:00:00,2025-08-06 02:34:00,34,Calibration,Planned
DT003230,MC031,PRD0005469,2025-03-30 16:20:00,2025-03-30 18:34:00,134,Software/PLC Fault,Unplanned
DT003231,MC034,PRD0012656,2025-08-16 17:20:00,2025-08-16 17:55:00,35,Tooling Change,Planned
DT003232,MC017,PRD0017594,2026-02-27 21:20:00,2026-02-27 22:59:00,99,Mechanical Failure,Unplanned
DT003233,MC029,PRD0013947,2025-02-12 05:30:00,2025-02-12 06:26:00,56,Electrical Fault,Unplanned
DT003234,MC025,PRD0001280,2025-12-22 09:30:00,2025-12-22 10:05:00,35,Electrical Fault,Unplanned
DT003235,MC019,PRD0011218,2025-01-27 15:50:00,2025-01-27 16:16:00,26,Scheduled Maintenance,Planned
DT003236,MC020,PRD0002740,2025-07-05 13:00:00,2025-07-05 13:18:00,18,Electrical Fault,Unplanned
DT003237,MC038,PRD0000169,2025-06-18 08:30:00,2025-06-18 09:02:00,32,Calibration,Planned
DT003238,MC043,PRD0003257,2026-01-17 08:20:00,2026-01-17 10:36:00,136,Power Outage,Unplanned
DT003239,MC048,PRD0006120,2026-06-20 13:50:00,2026-06-20 14:35:00,45,Tooling Change,Planned
DT003240,MC003,PRD0015209,2026-05-29 17:40:00,2026-05-29 18:32:00,52,Calibration,Planned
DT003241,MC036,,2025-12-07 21:40:00,2025-12-07 22:40:00,60,Operator Break,Planned
DT003242,MC038,PRD0001399,2025-05-03 11:50:00,2025-05-03 12:05:00,15,Electrical Fault,Unplanned
DT003243,MC005,PRD0005444,2025-12-06 09:10:00,2025-12-06 09:20:00,10,Scheduled Maintenance,Planned
DT003244,MC050,,2025-05-28 16:10:00,2025-05-28 16:50:00,40,Software/PLC Fault,Unplanned
DT003245,MC035,,2025-02-20 12:50:00,2025-02-20 13:25:00,35,Software/PLC Fault,Unplanned
DT003246,MC018,PRD0003402,2026-02-14 08:10:00,2026-02-14 08:56:00,46,Scheduled Maintenance,Planned
DT003247,MC010,PRD0008314,2025-12-30 08:20:00,2025-12-30 09:08:00,48,Operator Break,Planned
DT003248,MC019,PRD0009874,2025-02-09 04:50:00,2025-02-09 05:04:00,14,Mechanical Failure,Unplanned
DT003249,MC020,,2025-05-04 03:20:00,2025-05-04 05:19:00,119,Software/PLC Fault,Unplanned
DT003250,MC040,PRD0018452,2026-02-02 06:20:00,2026-02-02 07:34:00,74,Mechanical Failure,Unplanned
DT003251,MC042,,2025-11-03 06:40:00,2025-11-03 07:08:00,28,Operator Break,Planned
DT003252,MC006,PRD0014976,2025-07-08 12:50:00,2025-07-08 13:33:00,43,Scheduled Maintenance,Planned
DT003253,MC022,,2025-12-19 12:10:00,2025-12-19 12:47:00,37,Material Shortage,Unplanned
DT003254,MC025,PRD0017806,2025-04-26 11:30:00,2025-04-26 12:35:00,65,Software/PLC Fault,Unplanned
DT003255,MC023,PRD0015291,2025-06-13 15:30:00,2025-06-13 15:45:00,15,Calibration,Planned
DT003256,MC019,PRD0009834,2025-01-25 21:00:00,2025-01-25 21:44:00,44,Operator Break,Planned
DT003257,MC038,PRD0011163,2026-06-26 22:50:00,2026-06-26 23:47:00,57,Power Outage,Unplanned
DT003258,MC022,,2026-06-10 08:10:00,2026-06-10 09:12:00,62,Power Outage,Unplanned
DT003259,MC006,PRD0016952,2025-08-21 15:10:00,2025-08-21 16:46:00,96,Mechanical Failure,Unplanned
DT003260,MC012,PRD0001225,2025-11-16 14:20:00,2025-11-16 15:23:00,63,Tooling Change,Planned
DT003261,MC047,PRD0018014,2025-06-26 14:00:00,2025-06-26 15:06:00,66,Operator Break,Planned
DT003262,MC020,PRD0011858,2025-12-29 10:00:00,2025-12-29 10:51:00,51,Operator Break,Planned
DT003263,MC038,PRD0002161,2025-02-08 01:50:00,2025-02-08 02:29:00,39,Material Shortage,Unplanned
DT003264,MC001,PRD0015712,2025-11-25 14:50:00,2025-11-25 16:16:00,86,Material Shortage,Unplanned
DT003265,MC012,,2025-09-08 15:40:00,2025-09-08 19:21:00,221,Software/PLC Fault,Unplanned
DT003266,MC021,PRD0008002,2025-03-26 20:20:00,2025-03-26 21:13:00,53,Scheduled Maintenance,Planned
DT003267,MC050,PRD0004331,2026-06-22 02:20:00,2026-06-22 02:30:00,10,Tooling Change,Planned
DT003268,MC021,PRD0012008,2025-04-07 05:40:00,2025-04-07 06:00:00,20,Power Outage,Unplanned
DT003269,MC025,PRD0012054,2026-04-08 03:10:00,2026-04-08 03:24:00,14,Material Shortage,Unplanned
DT003270,MC001,PRD0014024,2025-08-12 16:50:00,2025-08-12 17:24:00,34,Electrical Fault,Unplanned
DT003271,MC050,PRD0013987,2026-06-11 04:20:00,2026-06-11 04:37:00,17,Tooling Change,Planned
DT003272,MC032,PRD0016421,2025-04-08 01:20:00,2025-04-08 05:27:00,247,Mechanical Failure,Unplanned
DT003273,MC050,,2025-01-28 16:30:00,2025-01-28 17:55:00,85,Tooling Change,Planned
DT003274,MC026,PRD0006373,2025-06-11 19:00:00,2025-06-11 19:10:00,10,Electrical Fault,Unplanned
DT003275,MC002,PRD0009866,2025-05-07 00:20:00,2025-05-07 01:20:00,60,Calibration,Planned
DT003276,MC029,,2025-05-06 13:40:00,2025-05-06 13:50:00,10,Tooling Change,Planned
DT003277,MC016,,2026-03-10 16:10:00,2026-03-10 16:43:00,33,Calibration,Planned
DT003278,MC008,PRD0010930,2025-01-27 09:50:00,2025-01-27 12:19:00,149,Power Outage,Unplanned
DT003279,MC013,PRD0008844,2026-02-07 16:40:00,2026-02-07 17:34:00,54,Calibration,Planned
DT003280,MC025,PRD0012317,2025-12-31 11:40:00,2025-12-31 12:02:00,22,Mechanical Failure,Unplanned
DT003281,MC001,,2026-04-30 04:40:00,2026-04-30 05:52:00,72,Calibration,Planned
DT003282,MC013,,2025-10-16 03:30:00,2025-10-16 05:12:00,102,Software/PLC Fault,Unplanned
DT003283,MC043,PRD0012690,2025-12-22 16:50:00,2025-12-22 17:38:00,48,Scheduled Maintenance,Planned
DT003284,MC032,PRD0017637,2025-12-19 16:50:00,2025-12-19 17:10:00,20,Electrical Fault,Unplanned
DT003285,MC019,PRD0019573,2025-10-06 05:30:00,2025-10-06 05:58:00,28,Electrical Fault,Unplanned
DT003286,MC047,PRD0000561,2025-12-02 11:40:00,2025-12-02 11:51:00,11,Operator Break,Planned
DT003287,MC023,PRD0010175,2025-05-24 19:10:00,2025-05-24 21:41:00,151,Electrical Fault,Unplanned
DT003288,MC033,,2025-06-17 17:30:00,2025-06-17 17:58:00,28,Mechanical Failure,Unplanned
DT003289,MC045,PRD0015703,2025-09-24 04:00:00,2025-09-24 05:16:00,76,Software/PLC Fault,Unplanned
DT003290,MC047,PRD0010485,2025-05-25 12:50:00,2025-05-25 13:47:00,57,Tooling Change,Planned
DT003291,MC021,PRD0002107,2026-01-11 00:50:00,2026-01-11 01:02:00,12,Calibration,Planned
DT003292,MC034,,2026-06-20 08:30:00,2026-06-20 09:29:00,59,Tooling Change,Planned
DT003293,MC007,PRD0019126,2025-08-11 09:30:00,2025-08-11 09:50:00,20,Mechanical Failure,Unplanned
DT003294,MC019,PRD0003032,2025-12-18 00:10:00,2025-12-18 00:35:00,25,Scheduled Maintenance,Planned
DT003295,MC040,PRD0006041,2025-09-06 20:40:00,2025-09-06 20:48:00,8,Power Outage,Unplanned
DT003296,MC008,PRD0000706,2025-04-17 07:40:00,2025-04-17 08:27:00,47,Tooling Change,Planned
DT003297,MC009,PRD0000880,2025-02-03 10:30:00,2025-02-03 10:37:00,7,Mechanical Failure,Unplanned
DT003298,MC034,PRD0012004,2026-03-27 21:50:00,2026-03-27 22:24:00,34,Operator Break,Planned
DT003299,MC024,,2025-07-22 00:00:00,2025-07-22 00:39:00,39,Electrical Fault,Unplanned
DT003300,MC010,PRD0010999,2025-06-28 20:50:00,2025-06-28 21:35:00,45,Calibration,Planned
DT003301,MC012,PRD0003195,2025-10-01 19:50:00,2025-10-01 20:31:00,41,Electrical Fault,Unplanned
DT003302,MC046,PRD0005249,2025-03-21 18:10:00,2025-03-21 18:58:00,48,Electrical Fault,Unplanned
DT003303,MC027,PRD0017075,2025-06-25 19:30:00,2025-06-25 20:00:00,30,Software/PLC Fault,Unplanned
DT003304,MC050,PRD0002056,2026-05-22 17:10:00,2026-05-22 18:03:00,53,Software/PLC Fault,Unplanned
DT003305,MC008,PRD0011068,2025-02-04 20:40:00,2025-02-05 01:56:00,316,Mechanical Failure,Unplanned
DT003306,MC029,,2025-02-19 20:00:00,2025-02-19 20:22:00,22,Tooling Change,Planned
DT003307,MC028,PRD0007031,2026-02-15 15:00:00,2026-02-15 16:54:00,114,Electrical Fault,Unplanned
DT003308,MC037,PRD0013061,2025-07-05 11:20:00,2025-07-05 15:15:00,235,Software/PLC Fault,Unplanned
DT003309,MC036,PRD0003985,2025-08-01 20:20:00,2025-08-01 22:07:00,107,Electrical Fault,Unplanned
DT003310,MC014,,2025-08-12 22:10:00,2025-08-13 00:26:00,136,Software/PLC Fault,Unplanned
DT003311,MC047,,2025-12-17 19:20:00,2025-12-17 19:43:00,23,Electrical Fault,Unplanned
DT003312,MC039,PRD0003282,2025-03-27 04:40:00,2025-03-27 05:31:00,51,Operator Break,Planned
DT003313,MC026,PRD0004385,2025-02-19 21:40:00,2025-02-19 22:39:00,59,Electrical Fault,Unplanned
DT003314,MC045,PRD0003242,2026-03-23 15:30:00,2026-03-23 15:52:00,22,Tooling Change,Planned
DT003315,MC010,PRD0010386,2026-05-26 22:10:00,2026-05-26 23:18:00,68,Scheduled Maintenance,Planned
DT003316,MC005,PRD0014611,2025-01-30 10:20:00,2025-01-30 11:08:00,48,Operator Break,Planned
DT003317,MC029,PRD0015623,2025-12-28 21:40:00,2025-12-28 23:07:00,87,Operator Break,Planned
DT003318,MC036,PRD0001220,2025-02-05 00:00:00,2025-02-05 01:14:00,74,Software/PLC Fault,Unplanned
DT003319,MC011,PRD0018121,2025-02-22 15:00:00,2025-02-22 16:34:00,94,Power Outage,Unplanned
DT003320,MC007,,2025-01-15 19:00:00,2025-01-15 19:29:00,29,Tooling Change,Planned
DT003321,MC033,PRD0008114,2025-06-09 02:30:00,2025-06-09 02:45:00,15,Material Shortage,Unplanned
DT003322,MC020,,2026-01-24 08:40:00,2026-01-24 09:13:00,33,Calibration,Planned
DT003323,MC008,PRD0006214,2025-01-26 19:40:00,2025-01-26 20:28:00,48,Operator Break,Planned
DT003324,MC016,PRD0012451,2026-06-05 20:40:00,2026-06-05 21:29:00,49,Software/PLC Fault,Unplanned
DT003325,MC011,PRD0016528,2026-04-09 00:40:00,2026-04-09 01:48:00,68,Tooling Change,Planned
DT003326,MC030,PRD0016705,2025-03-10 12:40:00,2025-03-10 13:37:00,57,Operator Break,Planned
DT003327,MC008,,2026-04-08 06:40:00,2026-04-08 07:16:00,36,Operator Break,Planned
DT003328,MC011,PRD0012255,2026-03-27 02:10:00,2026-03-27 03:16:00,66,Tooling Change,Planned
DT003329,MC016,PRD0007387,2026-04-23 22:00:00,2026-04-23 23:04:00,64,Calibration,Planned
DT003330,MC041,PRD0012435,2025-10-27 07:50:00,2025-10-27 08:43:00,53,Scheduled Maintenance,Planned
DT003331,MC028,PRD0002446,2025-06-09 14:10:00,2025-06-09 15:23:00,73,Scheduled Maintenance,Planned
DT003332,MC025,,2025-06-15 06:50:00,2025-06-15 07:54:00,64,Operator Break,Planned
DT003333,MC007,PRD0015105,2025-07-13 09:20:00,2025-07-13 10:03:00,43,Software/PLC Fault,Unplanned
DT003334,MC014,PRD0011216,2025-03-22 03:40:00,2025-03-22 04:31:00,51,Scheduled Maintenance,Planned
DT003335,MC024,PRD0008825,2025-08-12 05:20:00,2025-08-12 06:17:00,57,Tooling Change,Planned
DT003336,MC002,PRD0001789,2025-08-21 17:20:00,2025-08-21 18:05:00,45,Calibration,Planned
DT003337,MC049,PRD0018758,2025-10-27 22:40:00,2025-10-27 23:14:00,34,Calibration,Planned
DT003338,MC004,PRD0015877,2025-01-11 21:10:00,2025-01-11 22:48:00,98,Mechanical Failure,Unplanned
DT003339,MC045,,2025-07-04 12:10:00,2025-07-04 13:01:00,51,Software/PLC Fault,Unplanned
DT003340,MC036,PRD0002158,2025-07-27 18:20:00,2025-07-27 18:59:00,39,Power Outage,Unplanned
DT003341,MC034,,2026-01-04 03:50:00,2026-01-04 04:39:00,49,Scheduled Maintenance,Planned
DT003342,MC011,PRD0019759,2025-04-04 06:20:00,2025-04-04 07:55:00,95,Electrical Fault,Unplanned
DT003343,MC012,,2026-06-18 09:40:00,2026-06-18 09:55:00,15,Electrical Fault,Unplanned
DT003344,MC004,,2025-04-21 02:50:00,2025-04-21 03:10:00,20,Power Outage,Unplanned
DT003345,MC046,PRD0015346,2026-05-09 08:40:00,2026-05-09 09:42:00,62,Tooling Change,Planned
DT003346,MC049,PRD0008747,2026-03-06 12:00:00,2026-03-06 12:43:00,43,Scheduled Maintenance,Planned
DT003347,MC042,PRD0011708,2025-11-25 05:20:00,2025-11-25 06:36:00,76,Tooling Change,Planned
DT003348,MC015,PRD0012953,2025-04-04 12:30:00,2025-04-04 12:50:00,20,Electrical Fault,Unplanned
DT003349,MC043,PRD0003752,2026-02-21 16:30:00,2026-02-21 17:08:00,38,Calibration,Planned
DT003350,MC003,PRD0014543,2026-06-11 14:20:00,2026-06-11 15:13:00,53,Power Outage,Unplanned
DT003351,MC016,PRD0008387,2025-04-14 07:30:00,2025-04-14 08:04:00,34,Material Shortage,Unplanned
DT003352,MC032,PRD0018866,2025-01-09 22:50:00,2025-01-09 23:39:00,49,Mechanical Failure,Unplanned
DT003353,MC002,PRD0017872,2026-01-05 18:00:00,2026-01-05 19:06:00,66,Mechanical Failure,Unplanned
DT003354,MC013,PRD0017078,2025-10-07 09:20:00,2025-10-07 10:54:00,94,Power Outage,Unplanned
DT003355,MC014,,2026-03-13 01:40:00,2026-03-13 02:36:00,56,Power Outage,Unplanned
DT003356,MC041,PRD0010562,2025-04-02 20:50:00,2025-04-02 21:40:00,50,Operator Break,Planned
DT003357,MC003,,2025-03-03 16:20:00,2025-03-03 17:15:00,55,Material Shortage,Unplanned
DT003358,MC031,,2025-09-07 18:30:00,2025-09-08 04:30:00,600,Software/PLC Fault,Unplanned
DT003359,MC029,,2025-03-03 19:10:00,2025-03-03 19:38:00,28,Material Shortage,Unplanned
DT003360,MC028,PRD0016634,2026-02-26 12:10:00,2026-02-26 12:20:00,10,Software/PLC Fault,Unplanned
DT003361,MC006,PRD0002876,2025-05-07 08:20:00,2025-05-07 09:56:00,96,Electrical Fault,Unplanned
DT003362,MC018,PRD0017500,2026-03-12 01:30:00,2026-03-12 02:17:00,47,Calibration,Planned
DT003363,MC045,PRD0012249,2025-09-29 13:20:00,2025-09-29 14:11:00,51,Calibration,Planned
DT003364,MC047,PRD0007042,2026-01-05 20:00:00,2026-01-05 20:10:00,10,Material Shortage,Unplanned
DT003365,MC029,PRD0011436,2025-05-13 03:30:00,2025-05-13 03:39:00,9,Electrical Fault,Unplanned
DT003366,MC005,PRD0005628,2025-01-13 19:20:00,2025-01-13 19:52:00,32,Operator Break,Planned
DT003367,MC009,PRD0015203,2026-02-06 09:50:00,2026-02-06 11:39:00,109,Mechanical Failure,Unplanned
DT003368,MC021,PRD0002381,2025-01-16 14:30:00,2025-01-16 15:10:00,40,Tooling Change,Planned
DT003369,MC007,,2026-04-10 08:50:00,2026-04-10 09:57:00,67,Operator Break,Planned
DT003370,MC042,PRD0018305,2025-11-10 01:50:00,2025-11-10 02:27:00,37,Material Shortage,Unplanned
DT003371,MC041,PRD0015581,2026-01-24 18:30:00,2026-01-24 19:38:00,68,Tooling Change,Planned
DT003372,MC017,,2026-04-10 21:00:00,2026-04-10 21:12:00,12,Software/PLC Fault,Unplanned
DT003373,MC042,PRD0017314,2025-02-02 00:20:00,2025-02-02 00:53:00,33,Material Shortage,Unplanned
DT003374,MC048,PRD0018446,2025-06-20 10:00:00,2025-06-20 10:17:00,17,Tooling Change,Planned
DT003375,MC048,PRD0003443,2026-05-04 08:50:00,2026-05-04 09:48:00,58,Power Outage,Unplanned
DT003376,MC011,PRD0007441,2026-02-12 00:10:00,2026-02-12 00:53:00,43,Scheduled Maintenance,Planned
DT003377,MC045,,2025-02-14 14:20:00,2025-02-14 15:21:00,61,Tooling Change,Planned
DT003378,MC005,,2026-04-17 14:10:00,2026-04-17 15:50:00,100,Mechanical Failure,Unplanned
DT003379,MC025,,2025-06-04 16:20:00,2025-06-04 16:43:00,23,Scheduled Maintenance,Planned
DT003380,MC038,PRD0015268,2025-03-23 17:50:00,2025-03-23 18:33:00,43,Scheduled Maintenance,Planned
DT003381,MC014,,2025-08-06 08:00:00,2025-08-06 08:16:00,16,Software/PLC Fault,Unplanned
DT003382,MC006,PRD0019003,2026-04-16 17:40:00,2026-04-16 18:59:00,79,Scheduled Maintenance,Planned
DT003383,MC047,,2025-11-07 02:30:00,2025-11-07 02:45:00,15,Material Shortage,Unplanned
DT003384,MC045,PRD0005194,2025-12-02 07:40:00,2025-12-02 08:53:00,73,Software/PLC Fault,Unplanned
DT003385,MC008,PRD0007164,2026-01-01 12:00:00,2026-01-01 12:58:00,58,Scheduled Maintenance,Planned
DT003386,MC028,PRD0005693,2026-04-26 11:50:00,2026-04-26 13:41:00,111,Power Outage,Unplanned
DT003387,MC012,,2026-04-13 05:10:00,2026-04-13 06:04:00,54,Calibration,Planned
DT003388,MC014,PRD0019129,2026-01-06 17:10:00,2026-01-06 18:04:00,54,Tooling Change,Planned
