alarm_id,elevator_id,timestamp,alarm_code,alarm_type,severity,resolved_flag,resolution_time_minutes
ALM0012756,ELV00378,2025-09-18 15:25:35,E303,Motor Overheat,Medium,Y,20
ALM0012757,ELV00413,2026-01-01 18:45:00,E404,Excess Vibration,Medium,Y,18
ALM0012758,ELV00192,2025-07-18 13:38:58,E606,Brake Fault,Medium,Y,52
ALM0012759,ELV00329,2026-01-16 07:05:49,E404,Excess Vibration,Critical,Y,45
ALM0012760,ELV00386,2026-01-15 08:53:29,E606,Brake Fault,Low,Y,13
ALM0012761,ELV00396,2026-03-01 03:48:35,E606,Brake Fault,Medium,Y,26
ALM0012762,ELV00247,2025-10-18 16:45:58,E606,Brake Fault,Medium,Y,20
ALM0012763,ELV00357,2025-10-20 22:06:25,E505,Power Fault,Medium,Y,61
ALM0012764,ELV00076,2025-12-12 06:54:23,E909,Leveling Error,Low,Y,32
ALM0012765,ELV00030,2025-10-14 19:16:01,E707,Communication Loss,Low,Y,11
ALM0012766,ELV00136,2026-06-23 04:20:02,E808,Speed Deviation,Low,Y,10
ALM0012767,ELV00191,2026-05-21 06:06:49,E303,Motor Overheat,Low,Y,28
ALM0012768,ELV00261,2025-11-24 06:30:26,E606,Brake Fault,Critical,Y,61
ALM0012769,ELV00060,2025-10-31 08:59:33,E505,Power Fault,High,Y,63
ALM0012770,ELV00287,2026-04-08 13:28:39,E202,Overload,Medium,Y,12
ALM0012771,ELV00413,2026-06-17 08:39:05,E606,Brake Fault,Low,Y,26
ALM0012772,ELV00470,2025-11-09 05:30:37,E707,Communication Loss,Low,Y,13
ALM0012773,ELV00055,2026-05-22 21:13:22,E101,Door Fault,Medium,Y,36
ALM0012774,ELV00031,2026-03-02 18:09:52,E101,Door Fault,High,Y,47
ALM0012775,ELV00211,2026-05-08 18:56:52,E505,Power Fault,Medium,Y,5
ALM0012776,ELV00477,2025-09-04 19:34:42,E606,Brake Fault,Low,Y,41
ALM0012777,ELV00360,2025-12-26 05:07:05,E404,Excess Vibration,High,N,
ALM0012778,ELV00413,2026-06-07 04:24:55,E606,Brake Fault,Low,Y,27
ALM0012779,ELV00306,2025-08-26 21:10:45,E606,Brake Fault,Medium,Y,23
ALM0012780,ELV00279,2026-02-25 07:14:51,E505,Power Fault,Medium,N,
ALM0012781,ELV00056,2026-02-28 10:57:25,E202,Overload,Medium,N,
ALM0012782,ELV00367,2026-04-07 06:08:24,E808,Speed Deviation,Low,Y,17
ALM0012783,ELV00048,2025-10-29 15:40:35,E404,Excess Vibration,Medium,Y,24
ALM0012784,ELV00031,2026-03-22 00:46:57,E303,Motor Overheat,Low,Y,44
ALM0012785,ELV00102,2025-01-25 20:01:33,E707,Communication Loss,Low,Y,24
ALM0012786,ELV00173,2026-05-01 06:06:36,E101,Door Fault,Medium,N,
ALM0012787,ELV00312,2025-10-13 17:45:30,E404,Excess Vibration,Medium,Y,27
ALM0012788,ELV00457,2026-05-29 22:03:25,E303,Motor Overheat,Medium,Y,49
ALM0012789,ELV00384,2026-06-27 05:27:12,E606,Brake Fault,Medium,Y,35
ALM0012790,ELV00204,2026-03-04 00:42:29,E303,Motor Overheat,High,Y,71
ALM0012791,ELV00447,2026-05-28 16:25:04,E606,Brake Fault,Medium,Y,13
ALM0012792,ELV00175,2026-02-09 01:52:02,E202,Overload,Medium,Y,70
ALM0012793,ELV00069,2026-04-22 16:03:47,E101,Door Fault,Medium,Y,19
ALM0012794,ELV00171,2026-05-20 17:45:12,E404,Excess Vibration,Medium,Y,17
ALM0012795,ELV00097,2025-09-19 18:42:12,E808,Speed Deviation,Critical,Y,93
ALM0012796,ELV00233,2025-08-22 01:19:47,E202,Overload,Low,Y,7
ALM0012797,ELV00147,2025-11-29 00:04:38,E505,Power Fault,Low,Y,42
ALM0012798,ELV00235,2025-11-03 06:27:17,E808,Speed Deviation,Medium,Y,29
ALM0012799,ELV00119,2025-11-06 07:43:00,E808,Speed Deviation,Medium,Y,20
ALM0012800,ELV00038,2025-08-17 02:46:09,E606,Brake Fault,Medium,Y,14
ALM0012801,ELV00157,2025-05-19 04:55:59,E303,Motor Overheat,Medium,Y,26
ALM0012802,ELV00056,2025-09-20 20:49:06,E707,Communication Loss,Medium,Y,15
ALM0012803,ELV00300,2025-11-27 15:01:40,E707,Communication Loss,Medium,N,
ALM0012804,ELV00034,2026-02-26 17:38:18,E404,Excess Vibration,High,Y,48
ALM0012805,ELV00499,2025-06-12 20:55:55,E505,Power Fault,Medium,N,
ALM0012806,ELV00379,2025-04-01 05:37:51,E303,Motor Overheat,Low,Y,28
ALM0012807,ELV00038,2025-07-26 13:52:27,E505,Power Fault,Low,Y,6
ALM0012808,ELV00154,2026-01-01 12:38:46,E909,Leveling Error,High,Y,82
ALM0012809,ELV00031,2025-11-19 22:17:46,E606,Brake Fault,Low,Y,22
ALM0012810,ELV00009,2025-09-21 03:12:17,E404,Excess Vibration,Low,N,
ALM0012811,ELV00357,2026-02-13 23:36:59,E404,Excess Vibration,Medium,Y,26
ALM0012812,ELV00156,2025-05-02 17:43:58,E404,Excess Vibration,Medium,Y,30
ALM0012813,ELV00002,2025-06-17 22:35:11,E202,Overload,High,N,
ALM0012814,ELV00208,2026-02-13 17:19:11,E505,Power Fault,Medium,Y,26
ALM0012815,ELV00201,2025-11-22 01:31:51,E808,Speed Deviation,Low,Y,40
ALM0012816,ELV00145,2025-10-12 15:28:35,E303,Motor Overheat,High,Y,102
ALM0012817,ELV00366,2025-04-24 17:43:54,E202,Overload,Medium,Y,29
ALM0012818,ELV00397,2026-03-08 14:40:53,E404,Excess Vibration,Low,Y,41
ALM0012819,ELV00448,2025-04-28 11:20:20,E707,Communication Loss,Low,Y,30
ALM0012820,ELV00134,2025-07-13 13:09:07,E808,Speed Deviation,Medium,Y,16
ALM0012821,ELV00083,2025-11-14 06:07:23,E808,Speed Deviation,Medium,Y,18
ALM0012822,ELV00324,2026-05-26 11:04:08,E404,Excess Vibration,High,Y,38
ALM0012823,ELV00268,2026-01-17 14:03:13,E101,Door Fault,High,Y,37
ALM0012824,ELV00194,2026-03-30 15:30:02,E909,Leveling Error,Low,Y,26
ALM0012825,ELV00418,2026-02-20 06:04:06,E505,Power Fault,Medium,Y,22
ALM0012826,ELV00119,2025-07-16 05:43:40,E303,Motor Overheat,Low,Y,57
ALM0012827,ELV00082,2026-02-26 04:47:57,E101,Door Fault,Low,Y,10
ALM0012828,ELV00358,2026-06-11 11:16:09,E404,Excess Vibration,Low,Y,16
ALM0012829,ELV00372,2025-08-06 23:24:18,E606,Brake Fault,Medium,Y,9
ALM0012830,ELV00105,2025-02-27 09:18:55,E505,Power Fault,Critical,Y,62
ALM0012831,ELV00357,2026-01-10 17:53:42,E808,Speed Deviation,Low,Y,103
ALM0012832,ELV00425,2025-06-25 23:35:35,E505,Power Fault,Medium,Y,9
ALM0012833,ELV00447,2025-05-06 01:19:39,E404,Excess Vibration,Low,N,
ALM0012834,ELV00192,2026-06-11 03:55:20,E101,Door Fault,Low,Y,17
ALM0012835,ELV00207,2025-10-26 20:20:06,E808,Speed Deviation,Low,Y,6
ALM0012836,ELV00406,2026-06-01 13:44:38,E909,Leveling Error,High,Y,148
ALM0012837,ELV00009,2025-04-30 00:20:24,E101,Door Fault,Medium,Y,63
ALM0012838,ELV00312,2025-03-31 08:46:10,E303,Motor Overheat,High,Y,75
ALM0012839,ELV00387,2026-05-11 21:04:40,E202,Overload,Critical,Y,26
ALM0012840,ELV00381,2025-11-09 17:24:25,E505,Power Fault,High,N,
ALM0012841,ELV00216,2026-04-17 14:26:59,E606,Brake Fault,Medium,Y,9
ALM0012842,ELV00003,2026-02-05 07:20:43,E202,Overload,Low,Y,14
ALM0012843,ELV00364,2025-11-20 16:56:40,E505,Power Fault,Critical,Y,33
ALM0012844,ELV00230,2026-06-13 21:09:10,E808,Speed Deviation,Low,N,
ALM0012845,ELV00250,2025-01-02 17:59:38,E303,Motor Overheat,Low,Y,25
ALM0012846,ELV00396,2025-08-22 11:14:54,E808,Speed Deviation,High,Y,33
ALM0012847,ELV00124,2025-12-27 19:19:48,E707,Communication Loss,High,Y,41
ALM0012848,ELV00358,2025-05-13 23:59:09,E404,Excess Vibration,High,Y,33
ALM0012849,ELV00268,2026-04-22 00:50:47,E909,Leveling Error,Low,Y,11
ALM0012850,ELV00360,2025-04-16 01:30:28,E202,Overload,Medium,Y,30
ALM0012851,ELV00415,2025-10-16 20:36:09,E404,Excess Vibration,Medium,Y,19
ALM0012852,ELV00333,2025-01-26 21:48:18,E808,Speed Deviation,High,Y,49
ALM0012853,ELV00456,2025-09-28 17:08:34,E808,Speed Deviation,Low,Y,63
ALM0012854,ELV00353,2026-03-10 08:05:17,E101,Door Fault,Low,Y,24
ALM0012855,ELV00080,2025-08-08 22:36:03,E808,Speed Deviation,Critical,N,
ALM0012856,ELV00452,2025-02-15 12:47:22,E808,Speed Deviation,Low,Y,30
ALM0012857,ELV00225,2026-03-02 22:11:53,E404,Excess Vibration,Medium,Y,58
ALM0012858,ELV00126,2026-03-15 04:21:25,E909,Leveling Error,Critical,N,
ALM0012859,ELV00254,2025-09-07 05:04:18,E202,Overload,Low,Y,17
ALM0012860,ELV00489,2026-05-05 22:50:40,E303,Motor Overheat,Medium,Y,7
ALM0012861,ELV00495,2025-10-14 15:11:21,E909,Leveling Error,Critical,Y,69
ALM0012862,ELV00394,2025-06-17 21:51:01,E505,Power Fault,High,Y,72
ALM0012863,ELV00186,2026-01-02 23:20:21,E101,Door Fault,Low,Y,26
ALM0012864,ELV00213,2025-01-21 02:58:59,E505,Power Fault,Critical,Y,349
ALM0012865,ELV00406,2025-01-22 20:56:55,E808,Speed Deviation,High,Y,58
ALM0012866,ELV00026,2026-05-11 06:45:31,E707,Communication Loss,Low,Y,38
ALM0012867,ELV00202,2025-02-23 13:56:45,E606,Brake Fault,Medium,Y,50
ALM0012868,ELV00199,2025-10-14 03:20:18,E303,Motor Overheat,High,Y,158
ALM0012869,ELV00440,2026-04-26 14:20:20,E909,Leveling Error,High,N,
ALM0012870,ELV00422,2026-03-31 15:19:30,E808,Speed Deviation,Low,Y,8
ALM0012871,ELV00477,2026-02-20 07:35:54,E404,Excess Vibration,Medium,Y,25
ALM0012872,ELV00246,2025-11-20 23:53:12,E808,Speed Deviation,High,Y,40
ALM0012873,ELV00162,2026-04-05 08:32:58,E505,Power Fault,Critical,Y,30
ALM0012874,ELV00285,2026-01-13 14:48:40,E101,Door Fault,High,Y,84
ALM0012875,ELV00407,2025-08-24 20:44:27,E404,Excess Vibration,Medium,Y,17
ALM0012876,ELV00473,2025-08-12 16:43:00,E606,Brake Fault,Critical,Y,22
ALM0012877,ELV00021,2025-09-12 13:34:08,E404,Excess Vibration,Low,Y,37
ALM0012878,ELV00101,2026-01-14 14:15:12,E101,Door Fault,Low,Y,10
ALM0012879,ELV00264,2026-01-01 09:47:55,E202,Overload,Low,Y,34
ALM0012880,ELV00063,2025-05-30 10:14:36,E505,Power Fault,Low,Y,22
ALM0012881,ELV00013,2026-03-29 23:52:56,E909,Leveling Error,Critical,Y,15
ALM0012882,ELV00299,2025-06-19 08:03:20,E808,Speed Deviation,High,Y,169
ALM0012883,ELV00159,2025-01-25 06:03:04,E404,Excess Vibration,Critical,Y,44
ALM0012884,ELV00388,2026-06-04 08:54:52,E404,Excess Vibration,Medium,Y,11
ALM0012885,ELV00376,2025-08-17 05:10:07,E101,Door Fault,Medium,Y,42
ALM0012886,ELV00359,2025-08-04 15:08:27,E101,Door Fault,Low,Y,38
ALM0012887,ELV00210,2025-01-11 17:58:12,E202,Overload,Medium,Y,18
ALM0012888,ELV00366,2026-04-10 02:30:12,E606,Brake Fault,Medium,Y,8
ALM0012889,ELV00229,2025-04-17 13:14:13,E505,Power Fault,Medium,Y,46
ALM0012890,ELV00040,2025-11-14 14:02:55,E202,Overload,Low,Y,27
ALM0012891,ELV00343,2026-03-20 06:07:09,E101,Door Fault,Medium,Y,40
ALM0012892,ELV00447,2025-03-03 07:50:36,E404,Excess Vibration,High,Y,104
ALM0012893,ELV00355,2025-12-04 16:10:31,E303,Motor Overheat,Medium,Y,18
ALM0012894,ELV00443,2025-09-26 11:54:47,E404,Excess Vibration,Medium,Y,55
ALM0012895,ELV00314,2025-09-28 09:53:32,E505,Power Fault,Medium,Y,42
ALM0012896,ELV00257,2026-05-02 07:39:33,E808,Speed Deviation,High,N,
ALM0012897,ELV00240,2025-12-06 14:22:29,E101,Door Fault,High,Y,42
ALM0012898,ELV00054,2026-02-10 14:33:37,E404,Excess Vibration,Medium,Y,15
ALM0012899,ELV00408,2025-03-07 20:01:35,E202,Overload,Medium,Y,12
ALM0012900,ELV00175,2025-10-02 09:23:25,E202,Overload,Low,Y,56
ALM0012901,ELV00377,2026-03-20 21:24:38,E101,Door Fault,Medium,Y,14
ALM0012902,ELV00122,2025-08-31 14:05:02,E202,Overload,Low,Y,47
ALM0012903,ELV00281,2026-06-30 18:55:42,E101,Door Fault,Medium,Y,23
ALM0012904,ELV00376,2025-01-10 08:57:35,E202,Overload,Critical,N,
ALM0012905,ELV00118,2025-08-02 20:22:57,E707,Communication Loss,Low,Y,47
ALM0012906,ELV00409,2025-05-24 01:25:57,E303,Motor Overheat,Medium,Y,39
ALM0012907,ELV00047,2025-10-05 08:00:48,E909,Leveling Error,Medium,N,
ALM0012908,ELV00316,2026-04-14 14:02:55,E505,Power Fault,Critical,Y,25
ALM0012909,ELV00386,2025-03-31 19:41:52,E808,Speed Deviation,Low,Y,6
ALM0012910,ELV00394,2026-05-19 10:59:27,E707,Communication Loss,Low,Y,12
ALM0012911,ELV00146,2026-04-28 22:56:38,E202,Overload,Medium,Y,23
ALM0012912,ELV00181,2025-06-15 18:25:21,E606,Brake Fault,Medium,N,
ALM0012913,ELV00476,2026-01-17 16:33:04,E909,Leveling Error,Low,Y,45
ALM0012914,ELV00400,2025-03-26 11:11:55,E404,Excess Vibration,Low,Y,15
ALM0012915,ELV00443,2026-01-25 13:04:15,E808,Speed Deviation,High,Y,230
ALM0012916,ELV00089,2026-03-28 22:37:40,E404,Excess Vibration,Low,Y,21
ALM0012917,ELV00222,2026-06-22 09:00:35,E808,Speed Deviation,Low,Y,13
ALM0012918,ELV00160,2026-02-20 08:45:39,E909,Leveling Error,High,Y,89
ALM0012919,ELV00358,2025-06-11 05:32:31,E303,Motor Overheat,High,Y,22
ALM0012920,ELV00288,2025-04-19 00:31:55,E101,Door Fault,Medium,N,
ALM0012921,ELV00448,2025-11-28 12:45:47,E808,Speed Deviation,Low,Y,40
ALM0012922,ELV00384,2025-11-13 10:12:02,E202,Overload,Low,Y,11
ALM0012923,ELV00279,2026-06-02 14:25:06,E101,Door Fault,Medium,Y,35
ALM0012924,ELV00316,2026-05-21 10:16:13,E303,Motor Overheat,Low,Y,26
ALM0012925,ELV00440,2025-08-07 09:21:55,E606,Brake Fault,High,Y,76
ALM0012926,ELV00263,2026-06-11 00:01:21,E505,Power Fault,Low,Y,18
ALM0012927,ELV00257,2025-01-13 02:56:04,E707,Communication Loss,Low,Y,17
ALM0012928,ELV00064,2026-01-29 04:54:46,E101,Door Fault,Critical,Y,166
ALM0012929,ELV00043,2025-11-16 15:04:35,E505,Power Fault,Medium,Y,16
ALM0012930,ELV00089,2025-01-15 00:44:53,E303,Motor Overheat,Low,Y,12
ALM0012931,ELV00138,2025-11-13 10:23:22,E606,Brake Fault,High,Y,254
ALM0012932,ELV00070,2025-05-16 13:04:01,E101,Door Fault,Medium,Y,5
ALM0012933,ELV00379,2025-09-16 08:07:37,E909,Leveling Error,Medium,Y,23
ALM0012934,ELV00355,2026-02-04 08:32:31,E505,Power Fault,Critical,Y,233
ALM0012935,ELV00157,2025-08-01 20:08:29,E808,Speed Deviation,Low,Y,20
ALM0012936,ELV00258,2026-04-12 23:11:27,E909,Leveling Error,Medium,N,
ALM0012937,ELV00021,2025-11-13 12:33:42,E101,Door Fault,Low,N,
ALM0012938,ELV00360,2025-12-28 13:06:39,E505,Power Fault,Medium,N,
ALM0012939,ELV00067,2025-09-17 01:01:43,E202,Overload,Medium,Y,63
ALM0012940,ELV00376,2026-01-09 14:58:53,E101,Door Fault,Low,Y,20
ALM0012941,ELV00406,2025-01-06 02:29:40,E202,Overload,Critical,Y,36
ALM0012942,ELV00105,2025-01-13 11:50:49,E303,Motor Overheat,Medium,N,
ALM0012943,ELV00399,2026-04-03 02:06:30,E404,Excess Vibration,Low,Y,12
ALM0012944,ELV00488,2025-03-10 08:12:29,E606,Brake Fault,Medium,Y,11
ALM0012945,ELV00277,2025-06-14 08:58:51,E707,Communication Loss,Medium,Y,30
ALM0012946,ELV00037,2026-01-08 02:25:24,E101,Door Fault,Critical,Y,56
ALM0012947,ELV00246,2025-04-12 10:22:02,E808,Speed Deviation,Low,Y,23
ALM0012948,ELV00474,2026-03-18 20:54:13,E202,Overload,Medium,Y,12
ALM0012949,ELV00004,2026-06-09 14:22:43,E505,Power Fault,Medium,Y,28
ALM0012950,ELV00368,2026-06-16 20:19:59,E909,Leveling Error,Medium,Y,15
ALM0012951,ELV00471,2026-01-04 14:35:58,E303,Motor Overheat,High,Y,85
ALM0012952,ELV00412,2026-06-16 20:22:11,E606,Brake Fault,Critical,Y,42
ALM0012953,ELV00317,2025-12-17 03:33:57,E909,Leveling Error,Medium,Y,7
ALM0012954,ELV00002,2026-06-03 11:11:51,E606,Brake Fault,Low,Y,14
ALM0012955,ELV00266,2026-05-28 18:28:05,E202,Overload,High,Y,30
ALM0012956,ELV00423,2025-10-27 03:14:27,E505,Power Fault,Medium,Y,31
ALM0012957,ELV00029,2026-03-23 07:37:40,E505,Power Fault,High,Y,31
ALM0012958,ELV00166,2025-08-20 14:30:30,E909,Leveling Error,Low,Y,49
ALM0012959,ELV00179,2026-04-26 15:02:11,E505,Power Fault,Critical,N,
ALM0012960,ELV00249,2026-04-06 05:21:08,E101,Door Fault,Medium,Y,26
ALM0012961,ELV00052,2026-04-24 04:40:43,E505,Power Fault,Medium,Y,39
ALM0012962,ELV00409,2026-01-24 06:39:35,E202,Overload,Medium,N,
ALM0012963,ELV00333,2026-03-07 01:12:57,E404,Excess Vibration,Low,Y,87
ALM0012964,ELV00472,2025-12-26 08:12:09,E101,Door Fault,Medium,Y,6
ALM0012965,ELV00297,2026-06-29 16:05:44,E909,Leveling Error,Medium,Y,15
ALM0012966,ELV00407,2025-08-11 13:27:49,E101,Door Fault,Medium,N,
ALM0012967,ELV00354,2026-02-23 18:24:23,E707,Communication Loss,Critical,Y,187
ALM0012968,ELV00365,2025-10-17 13:08:24,E303,Motor Overheat,Low,N,
ALM0012969,ELV00495,2025-01-13 17:46:57,E505,Power Fault,High,Y,61
ALM0012970,ELV00243,2025-11-23 12:02:15,E202,Overload,Medium,Y,35
ALM0012971,ELV00440,2025-01-01 09:26:09,E606,Brake Fault,High,Y,63
ALM0012972,ELV00257,2025-03-07 04:59:26,E808,Speed Deviation,Low,Y,12
ALM0012973,ELV00140,2026-04-15 21:29:11,E606,Brake Fault,Medium,N,
ALM0012974,ELV00003,2025-05-02 16:31:47,E101,Door Fault,High,Y,45
ALM0012975,ELV00390,2025-07-10 19:12:04,E101,Door Fault,Low,Y,7
ALM0012976,ELV00393,2026-05-26 09:35:32,E808,Speed Deviation,Medium,Y,30
ALM0012977,ELV00351,2026-05-01 17:24:36,E505,Power Fault,Critical,Y,87
ALM0012978,ELV00180,2025-11-29 15:13:12,E808,Speed Deviation,Medium,Y,27
ALM0012979,ELV00201,2025-04-16 07:50:36,E404,Excess Vibration,Low,Y,14
ALM0012980,ELV00222,2025-04-02 18:20:55,E707,Communication Loss,High,Y,46
ALM0012981,ELV00040,2025-10-28 23:48:24,E909,Leveling Error,Low,Y,26
ALM0012982,ELV00049,2026-05-26 07:12:25,E808,Speed Deviation,Medium,Y,25
ALM0012983,ELV00281,2025-02-14 15:28:56,E909,Leveling Error,Medium,Y,30
ALM0012984,ELV00277,2025-06-23 04:28:05,E404,Excess Vibration,High,Y,70
ALM0012985,ELV00494,2025-08-17 03:23:16,E303,Motor Overheat,Low,Y,47
ALM0012986,ELV00431,2025-09-06 19:43:09,E606,Brake Fault,Low,Y,12
ALM0012987,ELV00298,2025-10-25 01:05:04,E606,Brake Fault,Critical,Y,113
ALM0012988,ELV00245,2025-10-18 02:31:30,E202,Overload,Low,Y,11
ALM0012989,ELV00289,2025-12-19 05:38:41,E808,Speed Deviation,Medium,Y,26
ALM0012990,ELV00292,2026-03-06 10:25:06,E909,Leveling Error,Low,Y,11
ALM0012991,ELV00005,2026-01-17 22:53:34,E101,Door Fault,High,Y,73
ALM0012992,ELV00191,2026-06-22 09:51:49,E505,Power Fault,Medium,Y,47
ALM0012993,ELV00019,2025-01-10 01:09:00,E707,Communication Loss,Low,Y,22
ALM0012994,ELV00119,2025-08-15 02:11:34,E505,Power Fault,Critical,Y,36
ALM0012995,ELV00103,2025-10-20 03:51:17,E909,Leveling Error,High,Y,30
ALM0012996,ELV00053,2025-07-22 08:12:49,E303,Motor Overheat,Medium,Y,6
ALM0012997,ELV00120,2026-05-10 11:33:45,E101,Door Fault,Medium,Y,63
ALM0012998,ELV00287,2026-03-19 14:49:04,E303,Motor Overheat,Critical,Y,46
ALM0012999,ELV00429,2025-08-09 13:25:25,E808,Speed Deviation,Medium,Y,48
ALM0013000,ELV00317,2025-07-08 18:54:31,E808,Speed Deviation,Medium,Y,10
ALM0013001,ELV00413,2026-01-05 00:37:43,E404,Excess Vibration,Low,Y,11
ALM0013002,ELV00283,2026-06-18 06:12:14,E303,Motor Overheat,Critical,Y,216
ALM0013003,ELV00089,2026-01-22 06:50:16,E909,Leveling Error,Low,Y,8
ALM0013004,ELV00079,2026-02-20 12:32:59,E707,Communication Loss,High,Y,48
ALM0013005,ELV00212,2025-01-10 07:07:10,E808,Speed Deviation,Medium,Y,21
ALM0013006,ELV00088,2025-08-29 20:00:04,E606,Brake Fault,Medium,Y,23
ALM0013007,ELV00053,2025-05-11 00:53:24,E606,Brake Fault,Medium,Y,32
ALM0013008,ELV00468,2025-06-28 17:50:56,E909,Leveling Error,Medium,Y,22
ALM0013009,ELV00471,2025-11-30 02:02:51,E505,Power Fault,Critical,Y,156
ALM0013010,ELV00135,2025-08-09 23:39:03,E303,Motor Overheat,Medium,Y,18
ALM0013011,ELV00370,2025-09-30 09:51:03,E808,Speed Deviation,Low,Y,19
ALM0013012,ELV00297,2025-01-03 20:58:11,E505,Power Fault,High,Y,56
ALM0013013,ELV00457,2025-03-06 14:59:52,E404,Excess Vibration,High,Y,272
ALM0013014,ELV00283,2025-03-31 17:15:06,E808,Speed Deviation,Low,Y,23
ALM0013015,ELV00331,2025-12-10 09:48:58,E707,Communication Loss,Medium,Y,8
ALM0013016,ELV00352,2025-12-31 20:04:20,E909,Leveling Error,Medium,Y,54
ALM0013017,ELV00028,2025-03-07 17:39:38,E909,Leveling Error,Low,Y,42
ALM0013018,ELV00357,2025-03-15 05:51:16,E707,Communication Loss,Low,Y,6
ALM0013019,ELV00434,2025-11-24 06:01:10,E505,Power Fault,Low,N,
ALM0013020,ELV00176,2025-12-21 23:50:52,E404,Excess Vibration,Medium,Y,13
ALM0013021,ELV00213,2026-02-12 10:12:56,E505,Power Fault,Medium,Y,34
ALM0013022,ELV00187,2025-04-02 18:24:51,E707,Communication Loss,Medium,Y,12
ALM0013023,ELV00311,2025-08-30 09:05:25,E505,Power Fault,Low,Y,18
ALM0013024,ELV00014,2026-02-02 18:46:27,E505,Power Fault,Medium,Y,15
ALM0013025,ELV00323,2025-09-09 17:17:06,E909,Leveling Error,Medium,Y,10
ALM0013026,ELV00086,2025-08-06 20:35:03,E707,Communication Loss,Low,Y,62
ALM0013027,ELV00432,2025-11-29 15:18:21,E606,Brake Fault,High,Y,78
ALM0013028,ELV00423,2025-07-27 10:35:03,E505,Power Fault,Low,Y,39
ALM0013029,ELV00432,2025-02-28 08:43:41,E202,Overload,High,Y,81
ALM0013030,ELV00417,2026-01-12 15:33:08,E808,Speed Deviation,High,Y,41
ALM0013031,ELV00186,2025-02-04 00:50:06,E707,Communication Loss,Low,Y,21
ALM0013032,ELV00438,2025-08-11 13:57:27,E606,Brake Fault,High,Y,78
ALM0013033,ELV00392,2025-07-21 05:30:50,E505,Power Fault,Medium,Y,18
ALM0013034,ELV00009,2025-03-19 10:45:22,E202,Overload,High,Y,82
ALM0013035,ELV00104,2025-03-17 17:55:54,E202,Overload,High,Y,15
ALM0013036,ELV00080,2025-10-06 07:30:23,E909,Leveling Error,Low,Y,44
ALM0013037,ELV00323,2025-10-11 01:10:32,E909,Leveling Error,High,N,
ALM0013038,ELV00040,2026-02-28 17:31:37,E505,Power Fault,High,Y,85
ALM0013039,ELV00042,2026-05-03 04:25:54,E101,Door Fault,Low,Y,25
ALM0013040,ELV00478,2025-07-19 22:05:25,E707,Communication Loss,Medium,Y,10
ALM0013041,ELV00470,2025-08-17 18:16:51,E707,Communication Loss,Medium,Y,6
ALM0013042,ELV00100,2025-08-09 21:21:46,E606,Brake Fault,Medium,Y,14
ALM0013043,ELV00449,2025-12-10 01:59:31,E101,Door Fault,Medium,Y,23
ALM0013044,ELV00360,2025-05-31 21:11:00,E707,Communication Loss,Medium,N,
ALM0013045,ELV00202,2025-06-11 22:31:29,E808,Speed Deviation,High,Y,57
ALM0013046,ELV00207,2025-07-03 09:31:09,E101,Door Fault,High,Y,151
ALM0013047,ELV00150,2026-06-20 20:02:28,E202,Overload,Low,Y,62
ALM0013048,ELV00190,2026-01-26 21:39:01,E606,Brake Fault,Medium,Y,20
ALM0013049,ELV00127,2025-04-09 17:52:43,E202,Overload,High,Y,54
ALM0013050,ELV00361,2025-01-08 07:34:20,E404,Excess Vibration,High,Y,32
ALM0013051,ELV00127,2026-01-06 16:02:31,E707,Communication Loss,Low,Y,29
ALM0013052,ELV00209,2026-04-14 13:15:59,E707,Communication Loss,High,Y,120
ALM0013053,ELV00168,2025-09-27 12:16:10,E404,Excess Vibration,Medium,Y,22
ALM0013054,ELV00455,2025-06-16 22:54:08,E404,Excess Vibration,Low,Y,13
ALM0013055,ELV00306,2025-11-25 18:18:54,E808,Speed Deviation,Low,Y,11
ALM0013056,ELV00365,2026-03-30 13:04:23,E505,Power Fault,Low,Y,19
ALM0013057,ELV00335,2025-05-18 01:18:26,E606,Brake Fault,Low,Y,10
ALM0013058,ELV00385,2026-06-03 16:36:53,E505,Power Fault,Medium,Y,30
ALM0013059,ELV00106,2026-05-27 17:24:00,E404,Excess Vibration,High,Y,15
ALM0013060,ELV00280,2025-02-17 14:43:32,E606,Brake Fault,Low,Y,5
ALM0013061,ELV00031,2026-02-20 00:45:50,E303,Motor Overheat,Low,Y,14
ALM0013062,ELV00293,2025-01-26 05:43:49,E909,Leveling Error,High,Y,165
ALM0013063,ELV00010,2025-05-12 07:52:30,E606,Brake Fault,Medium,Y,12
ALM0013064,ELV00288,2026-01-14 09:07:03,E606,Brake Fault,Medium,Y,6
ALM0013065,ELV00349,2026-06-27 05:12:45,E505,Power Fault,Medium,Y,15
ALM0013066,ELV00019,2025-03-25 07:29:24,E707,Communication Loss,Medium,Y,19
ALM0013067,ELV00038,2026-06-25 03:22:58,E606,Brake Fault,High,N,
ALM0013068,ELV00091,2025-11-05 23:42:09,E505,Power Fault,Low,Y,11
ALM0013069,ELV00340,2026-06-26 03:01:16,E808,Speed Deviation,Medium,Y,85
ALM0013070,ELV00053,2026-02-08 01:41:03,E202,Overload,Low,Y,21
ALM0013071,ELV00465,2025-01-25 06:49:38,E303,Motor Overheat,Critical,Y,22
ALM0013072,ELV00099,2025-04-16 02:08:36,E303,Motor Overheat,Medium,Y,11
ALM0013073,ELV00119,2026-06-07 19:21:22,E707,Communication Loss,High,Y,22
