maintenance_part_id,maintenance_id,material_id,quantity_used,unit_cost,total_cost
MPT00031932,MNT0005393,MAT00127,1,6270.31,6270.31
MPT00031933,MNT0005393,MAT00147,1,731.38,731.38
MPT00031934,MNT0005393,MAT00137,1,244.9,244.9
MPT00031935,MNT0028458,MAT00242,1,192.84,192.84
MPT00031936,MNT0028458,MAT00234,1,291.32,291.32
MPT00031937,MNT0029880,MAT00236,2,209.94,419.88
MPT00031938,MNT0011436,MAT00250,1,2762.62,2762.62
MPT00031939,MNT0004803,MAT00223,1,275.43,275.43
MPT00031940,MNT0004803,MAT00218,2,65.35,130.7
MPT00031941,MNT0018870,MAT00229,1,425.63,425.63
MPT00031942,MNT0018870,MAT00243,1,1190.72,1190.72
MPT00031943,MNT0018870,MAT00226,1,57.53,57.53
MPT00031944,MNT0008035,MAT00145,1,269.79,269.79
MPT00031945,MNT0028529,MAT00230,1,421.55,421.55
MPT00031946,MNT0003303,MAT00072,1,574.92,574.92
MPT00031947,MNT0003303,MAT00064,1,142.9,142.9
MPT00031948,MNT0010921,MAT00232,1,77.97,77.97
MPT00031949,MNT0012256,MAT00246,1,370.81,370.81
MPT00031950,MNT0027172,MAT00243,1,1310.03,1310.03
MPT00031951,MNT0013521,MAT00249,1,320.31,320.31
MPT00031952,MNT0013521,MAT00244,1,218.26,218.26
MPT00031953,MNT0014371,MAT00246,1,307.7,307.7
MPT00031954,MNT0014371,MAT00235,1,302.08,302.08
MPT00031955,MNT0020851,MAT00236,1,201.43,201.43
MPT00031956,MNT0020851,MAT00245,1,105.74,105.74
MPT00031957,MNT0023398,MAT00230,1,456.37,456.37
MPT00031958,MNT0023398,MAT00228,1,75.25,75.25
MPT00031959,MNT0023398,MAT00250,1,2714.13,2714.13
MPT00031960,MNT0028418,MAT00248,1,541.95,541.95
MPT00031961,MNT0029963,MAT00226,1,60.68,60.68
MPT00031962,MNT0011511,MAT00249,1,343.79,343.79
MPT00031963,MNT0011511,MAT00244,1,188.24,188.24
MPT00031964,MNT0011511,MAT00227,1,223.46,223.46
MPT00031965,MNT0021501,MAT00245,1,97.48,97.48
MPT00031966,MNT0021501,MAT00247,1,628.52,628.52
MPT00031967,MNT0021501,MAT00241,1,147.44,147.44
MPT00031968,MNT0001535,MAT00223,1,242.75,242.75
MPT00031969,MNT0001535,MAT00207,1,166.2,166.2
MPT00031970,MNT0017722,MAT00228,1,72.36,72.36
MPT00031971,MNT0017722,MAT00228,2,64.58,129.16
MPT00031972,MNT0017722,MAT00242,2,198.2,396.4
MPT00031973,MNT0017722,MAT00230,1,429.98,429.98
MPT00031974,MNT0002067,MAT00201,1,163.95,163.95
MPT00031975,MNT0006986,MAT00201,1,152.8,152.8
MPT00031976,MNT0013875,MAT00242,1,202.84,202.84
MPT00031977,MNT0013875,MAT00248,2,570.06,1140.12
MPT00031978,MNT0015048,MAT00243,1,1183.32,1183.32
MPT00031979,MNT0023813,MAT00246,2,304.78,609.56
MPT00031980,MNT0022131,MAT00239,1,655.82,655.82
MPT00031981,MNT0000512,MAT00223,1,259.23,259.23
MPT00031982,MNT0000512,MAT00218,4,75.41,301.64
MPT00031983,MNT0000512,MAT00219,1,92.56,92.56
MPT00031984,MNT0022523,MAT00231,1,430.5,430.5
MPT00031985,MNT0022523,MAT00227,1,225.56,225.56
MPT00031986,MNT0022523,MAT00250,1,2816.27,2816.27
MPT00031987,MNT0001173,MAT00082,1,149.08,149.08
MPT00031988,MNT0001173,MAT00092,1,759.38,759.38
MPT00031989,MNT0001173,MAT00094,1,110.89,110.89
MPT00031990,MNT0002881,MAT00095,1,34.11,34.11
MPT00031991,MNT0026959,MAT00238,1,157.4,157.4
MPT00031992,MNT0026959,MAT00226,1,51.04,51.04
MPT00031993,MNT0026959,MAT00244,1,182.43,182.43
MPT00031994,MNT0021174,MAT00234,2,293.97,587.94
MPT00031995,MNT0021174,MAT00239,2,692.96,1385.92
MPT00031996,MNT0021174,MAT00248,1,571.62,571.62
MPT00031997,MNT0012383,MAT00227,2,244.34,488.68
MPT00031998,MNT0012383,MAT00248,1,549.04,549.04
MPT00031999,MNT0017092,MAT00244,1,198.49,198.49
MPT00032000,MNT0015738,MAT00239,1,786.86,786.86
MPT00032001,MNT0015738,MAT00244,1,194.67,194.67
MPT00032002,MNT0015738,MAT00235,2,313.64,627.28
MPT00032003,MNT0015738,MAT00239,1,763.82,763.82
MPT00032004,MNT0019594,MAT00245,2,90.42,180.84
MPT00032005,MNT0019594,MAT00229,1,421.93,421.93
MPT00032006,MNT0019594,MAT00235,1,265.61,265.61
MPT00032007,MNT0013025,MAT00226,1,56.01,56.01
MPT00032008,MNT0013025,MAT00243,1,1370.32,1370.32
MPT00032009,MNT0013025,MAT00244,1,197.84,197.84
MPT00032010,MNT0029662,MAT00230,1,404.44,404.44
MPT00032011,MNT0014612,MAT00238,1,171.89,171.89
MPT00032012,MNT0002525,MAT00028,1,100.59,100.59
MPT00032013,MNT0021097,MAT00241,1,145.72,145.72
MPT00032014,MNT0006320,MAT00057,1,172.08,172.08
MPT00032015,MNT0006320,MAT00071,1,203.5,203.5
MPT00032016,MNT0006320,MAT00068,3,151.11,453.33
MPT00032017,MNT0006320,MAT00063,2,224.42,448.84
MPT00032018,MNT0023845,MAT00249,1,280.98,280.98
MPT00032019,MNT0023845,MAT00243,1,1367.03,1367.03
MPT00032020,MNT0023173,MAT00228,1,73.91,73.91
MPT00032021,MNT0014691,MAT00249,1,340.88,340.88
MPT00032022,MNT0000473,MAT00046,3,533.82,1601.46
MPT00032023,MNT0000473,MAT00027,1,220.65,220.65
MPT00032024,MNT0006558,MAT00113,1,1430.77,1430.77
MPT00032025,MNT0006558,MAT00109,1,511.51,511.51
MPT00032026,MNT0018610,MAT00246,1,299.7,299.7
MPT00032027,MNT0004277,MAT00128,1,89.54,89.54
MPT00032028,MNT0018520,MAT00244,2,220.28,440.56
MPT00032029,MNT0018520,MAT00230,1,413.47,413.47
MPT00032030,MNT0018520,MAT00227,1,269.5,269.5
MPT00032031,MNT0024944,MAT00228,1,68.4,68.4
MPT00032032,MNT0003943,MAT00032,1,83.21,83.21
MPT00032033,MNT0003943,MAT00039,3,170.32,510.96
MPT00032034,MNT0015538,MAT00226,1,49.74,49.74
MPT00032035,MNT0015538,MAT00246,1,293.88,293.88
MPT00032036,MNT0013929,MAT00226,2,56.13,112.26
MPT00032037,MNT0013929,MAT00232,1,81.01,81.01
MPT00032038,MNT0013929,MAT00243,2,1160.48,2320.96
MPT00032039,MNT0014814,MAT00247,1,731.67,731.67
MPT00032040,MNT0014814,MAT00242,2,195.64,391.28
MPT00032041,MNT0002071,MAT00219,1,94.06,94.06
MPT00032042,MNT0026117,MAT00232,1,71.79,71.79
MPT00032043,MNT0026117,MAT00238,1,159.66,159.66
MPT00032044,MNT0002818,MAT00050,1,137.38,137.38
MPT00032045,MNT0007501,MAT00147,1,724.42,724.42
MPT00032046,MNT0007501,MAT00146,1,247.69,247.69
MPT00032047,MNT0004113,MAT00016,1,586.23,586.23
MPT00032048,MNT0004113,MAT00007,2,892.01,1784.02
MPT00032049,MNT0004113,MAT00008,1,102.14,102.14
MPT00032050,MNT0024740,MAT00247,1,665.9,665.9
MPT00032051,MNT0024740,MAT00226,1,59.14,59.14
MPT00032052,MNT0003227,MAT00023,2,596.93,1193.86
MPT00032053,MNT0008873,MAT00005,2,269.26,538.52
MPT00032054,MNT0008873,MAT00011,3,60.02,180.06
MPT00032055,MNT0007015,MAT00148,2,78.6,157.2
MPT00032056,MNT0026088,MAT00250,1,3103.38,3103.38
MPT00032057,MNT0013347,MAT00243,2,1246.74,2493.48
MPT00032058,MNT0008532,MAT00015,1,47.91,47.91
MPT00032059,MNT0005238,MAT00074,1,235.8,235.8
MPT00032060,MNT0027927,MAT00237,1,959.77,959.77
MPT00032061,MNT0027927,MAT00229,1,428.52,428.52
MPT00032062,MNT0028277,MAT00245,1,85.52,85.52
MPT00032063,MNT0028277,MAT00241,2,161.62,323.24
MPT00032064,MNT0000583,MAT00040,1,191.34,191.34
MPT00032065,MNT0000583,MAT00032,1,76.62,76.62
MPT00032066,MNT0004435,MAT00141,1,51.89,51.89
MPT00032067,MNT0004435,MAT00144,1,105.25,105.25
MPT00032068,MNT0004435,MAT00128,1,110.72,110.72
MPT00032069,MNT0004435,MAT00139,2,158.45,316.9
MPT00032070,MNT0003747,MAT00010,1,151.82,151.82
MPT00032071,MNT0003747,MAT00025,1,271.25,271.25
MPT00032072,MNT0003747,MAT00021,1,101.07,101.07
MPT00032073,MNT0002510,MAT00218,2,68.4,136.8
MPT00032074,MNT0026551,MAT00231,2,396.6,793.2
MPT00032075,MNT0026551,MAT00246,2,347.96,695.92
MPT00032076,MNT0016573,MAT00234,1,297.59,297.59
MPT00032077,MNT0028956,MAT00228,1,71.73,71.73
MPT00032078,MNT0005484,MAT00031,1,170.02,170.02
MPT00032079,MNT0005484,MAT00033,1,104.1,104.1
MPT00032080,MNT0000003,MAT00219,1,93.95,93.95
MPT00032081,MNT0012169,MAT00236,1,210.12,210.12
MPT00032082,MNT0027659,MAT00229,2,464.36,928.72
MPT00032083,MNT0027659,MAT00247,2,771.62,1543.24
MPT00032084,MNT0001870,MAT00035,1,832.62,832.62
MPT00032085,MNT0018574,MAT00247,1,716.0,716.0
MPT00032086,MNT0018574,MAT00243,1,1303.65,1303.65
MPT00032087,MNT0018574,MAT00250,1,2896.88,2896.88
MPT00032088,MNT0021712,MAT00249,1,310.15,310.15
MPT00032089,MNT0021712,MAT00226,1,54.97,54.97
MPT00032090,MNT0017471,MAT00244,2,176.22,352.44
MPT00032091,MNT0017471,MAT00231,1,403.84,403.84
MPT00032092,MNT0028901,MAT00248,1,478.13,478.13
MPT00032093,MNT0028901,MAT00233,2,227.38,454.76
MPT00032094,MNT0028901,MAT00242,1,172.82,172.82
MPT00032095,MNT0000004,MAT00022,1,120.29,120.29
MPT00032096,MNT0008295,MAT00013,2,132.67,265.34
MPT00032097,MNT0020151,MAT00227,1,266.56,266.56
MPT00032098,MNT0006124,MAT00129,1,111.26,111.26
MPT00032099,MNT0006124,MAT00136,1,169.07,169.07
MPT00032100,MNT0006124,MAT00144,1,114.08,114.08
MPT00032101,MNT0006124,MAT00134,1,67.63,67.63
MPT00032102,MNT0024732,MAT00226,2,60.43,120.86
MPT00032103,MNT0009500,MAT00222,1,225.06,225.06
MPT00032104,MNT0009500,MAT00211,1,319.71,319.71
MPT00032105,MNT0011233,MAT00228,1,74.66,74.66
MPT00032106,MNT0011233,MAT00237,2,891.2,1782.4
MPT00032107,MNT0011233,MAT00241,1,151.76,151.76
MPT00032108,MNT0002912,MAT00058,3,63.22,189.66
MPT00032109,MNT0002912,MAT00075,1,118.39,118.39
MPT00032110,MNT0002912,MAT00052,2,680.81,1361.62
MPT00032111,MNT0027937,MAT00243,1,1152.0,1152.0
MPT00032112,MNT0027937,MAT00249,1,274.56,274.56
MPT00032113,MNT0027937,MAT00235,2,295.23,590.46
MPT00032114,MNT0027937,MAT00237,1,920.27,920.27
MPT00032115,MNT0014652,MAT00235,1,266.16,266.16
MPT00032116,MNT0000825,MAT00116,2,509.02,1018.04
MPT00032117,MNT0000825,MAT00106,1,131.96,131.96
MPT00032118,MNT0000825,MAT00109,1,468.78,468.78
MPT00032119,MNT0025945,MAT00233,1,270.26,270.26
MPT00032120,MNT0025945,MAT00229,1,433.06,433.06
MPT00032121,MNT0009041,MAT00026,2,613.11,1226.22
MPT00032122,MNT0014948,MAT00245,1,90.56,90.56
MPT00032123,MNT0014948,MAT00229,1,486.81,486.81
MPT00032124,MNT0014948,MAT00230,1,431.99,431.99
MPT00032125,MNT0014948,MAT00233,2,240.36,480.72
MPT00032126,MNT0008769,MAT00093,1,636.65,636.65
MPT00032127,MNT0008769,MAT00093,1,698.98,698.98
MPT00032128,MNT0008769,MAT00077,1,483.42,483.42
MPT00032129,MNT0006873,MAT00066,1,135.12,135.12
MPT00032130,MNT0006873,MAT00068,1,144.32,144.32
MPT00032131,MNT0017621,MAT00227,1,247.17,247.17
MPT00032132,MNT0017621,MAT00248,1,481.25,481.25
MPT00032133,MNT0017621,MAT00233,1,263.95,263.95
MPT00032134,MNT0003827,MAT00097,2,692.19,1384.38
MPT00032135,MNT0003827,MAT00080,2,181.38,362.76
MPT00032136,MNT0003827,MAT00082,2,173.31,346.62
MPT00032137,MNT0003827,MAT00091,1,297.26,297.26
MPT00032138,MNT0015505,MAT00236,1,187.32,187.32
MPT00032139,MNT0021814,MAT00245,2,94.46,188.92
MPT00032140,MNT0021814,MAT00235,1,319.82,319.82
MPT00032141,MNT0021814,MAT00230,3,396.38,1189.14
MPT00032142,MNT0020587,MAT00245,1,107.04,107.04
MPT00032143,MNT0002354,MAT00078,1,102.53,102.53
MPT00032144,MNT0013890,MAT00242,1,202.43,202.43
MPT00032145,MNT0006942,MAT00016,1,536.92,536.92
MPT00032146,MNT0006942,MAT00003,1,1586.3,1586.3
MPT00032147,MNT0024378,MAT00233,1,270.58,270.58
MPT00032148,MNT0024378,MAT00231,1,369.94,369.94
MPT00032149,MNT0000051,MAT00087,1,395.31,395.31
MPT00032150,MNT0000051,MAT00080,1,177.23,177.23
MPT00032151,MNT0000391,MAT00114,1,265.6,265.6
MPT00032152,MNT0000391,MAT00121,1,1870.98,1870.98
MPT00032153,MNT0020455,MAT00250,2,3347.61,6695.22
MPT00032154,MNT0016360,MAT00246,1,356.21,356.21
MPT00032155,MNT0016360,MAT00239,1,698.31,698.31
MPT00032156,MNT0011779,MAT00231,1,374.98,374.98
MPT00032157,MNT0011779,MAT00243,1,1192.06,1192.06
MPT00032158,MNT0024572,MAT00247,1,764.52,764.52
MPT00032159,MNT0000547,MAT00049,1,73.83,73.83
MPT00032160,MNT0000547,MAT00035,4,814.06,3256.24
MPT00032161,MNT0001565,MAT00022,2,127.05,254.1
MPT00032162,MNT0001565,MAT00001,1,59.47,59.47
MPT00032163,MNT0023909,MAT00246,1,353.26,353.26
MPT00032164,MNT0023909,MAT00249,1,315.6,315.6
MPT00032165,MNT0017242,MAT00245,2,96.85,193.7
MPT00032166,MNT0024898,MAT00241,1,144.29,144.29
MPT00032167,MNT0024898,MAT00238,1,188.63,188.63
MPT00032168,MNT0024898,MAT00241,1,148.89,148.89
MPT00032169,MNT0024898,MAT00249,1,275.35,275.35
MPT00032170,MNT0015512,MAT00244,1,209.36,209.36
MPT00032171,MNT0015512,MAT00226,2,51.85,103.7
MPT00032172,MNT0000714,MAT00112,1,568.57,568.57
MPT00032173,MNT0000714,MAT00112,1,567.68,567.68
MPT00032174,MNT0001169,MAT00056,1,72.17,72.17
MPT00032175,MNT0001169,MAT00066,2,145.62,291.24
MPT00032176,MNT0003605,MAT00071,1,225.03,225.03
MPT00032177,MNT0003605,MAT00062,1,83.86,83.86
MPT00032178,MNT0003605,MAT00061,1,285.71,285.71
MPT00032179,MNT0001160,MAT00219,1,105.58,105.58
MPT00032180,MNT0012991,MAT00247,1,691.53,691.53
MPT00032181,MNT0012991,MAT00232,2,67.82,135.64
MPT00032182,MNT0012991,MAT00250,1,2834.35,2834.35
MPT00032183,MNT0005994,MAT00218,1,62.23,62.23
MPT00032184,MNT0005994,MAT00218,1,73.04,73.04
MPT00032185,MNT0016184,MAT00236,3,185.6,556.8
MPT00032186,MNT0002533,MAT00215,1,136.62,136.62
MPT00032187,MNT0002533,MAT00215,2,131.85,263.7
MPT00032188,MNT0002533,MAT00220,2,309.45,618.9
MPT00032189,MNT0002533,MAT00211,1,347.41,347.41
MPT00032190,MNT0008709,MAT00223,1,246.56,246.56
MPT00032191,MNT0008709,MAT00220,1,281.89,281.89
MPT00032192,MNT0008709,MAT00206,1,857.61,857.61
MPT00032193,MNT0025691,MAT00230,1,424.2,424.2
MPT00032194,MNT0025691,MAT00250,1,2735.35,2735.35
MPT00032195,MNT0020809,MAT00229,1,428.04,428.04
MPT00032196,MNT0020809,MAT00237,2,827.04,1654.08
MPT00032197,MNT0012588,MAT00240,1,687.61,687.61
MPT00032198,MNT0012588,MAT00239,1,750.23,750.23
MPT00032199,MNT0027775,MAT00234,1,258.0,258.0
MPT00032200,MNT0027775,MAT00250,1,3033.42,3033.42
MPT00032201,MNT0027878,MAT00228,2,65.75,131.5
MPT00032202,MNT0027878,MAT00238,1,167.05,167.05
MPT00032203,MNT0015834,MAT00226,1,59.97,59.97
MPT00032204,MNT0015834,MAT00239,1,728.68,728.68
MPT00032205,MNT0015834,MAT00233,1,272.32,272.32
MPT00032206,MNT0027467,MAT00239,1,762.13,762.13
MPT00032207,MNT0027467,MAT00243,1,1279.18,1279.18
MPT00032208,MNT0016038,MAT00248,1,506.56,506.56
MPT00032209,MNT0016038,MAT00239,1,685.21,685.21
MPT00032210,MNT0016038,MAT00236,2,177.58,355.16
MPT00032211,MNT0028342,MAT00232,1,66.12,66.12
MPT00032212,MNT0028342,MAT00244,5,218.51,1092.55
MPT00032213,MNT0028342,MAT00243,1,1382.33,1382.33
MPT00032214,MNT0015469,MAT00242,1,201.35,201.35
MPT00032215,MNT0015469,MAT00231,1,422.82,422.82
MPT00032216,MNT0022804,MAT00243,3,1294.09,3882.27
MPT00032217,MNT0009622,MAT00141,1,44.91,44.91
MPT00032218,MNT0009622,MAT00150,1,218.5,218.5
MPT00032219,MNT0009622,MAT00142,1,491.87,491.87
MPT00032220,MNT0023905,MAT00228,1,62.48,62.48
MPT00032221,MNT0023905,MAT00241,1,168.31,168.31
MPT00032222,MNT0001697,MAT00058,3,65.08,195.24
MPT00032223,MNT0002428,MAT00143,1,49.21,49.21
MPT00032224,MNT0009056,MAT00204,1,1289.55,1289.55
MPT00032225,MNT0009056,MAT00207,1,196.53,196.53
MPT00032226,MNT0004004,MAT00112,1,590.57,590.57
MPT00032227,MNT0004004,MAT00112,2,510.01,1020.02
MPT00032228,MNT0026115,MAT00245,1,107.55,107.55
MPT00032229,MNT0026115,MAT00246,1,342.01,342.01
MPT00032230,MNT0026115,MAT00233,1,275.54,275.54
MPT00032231,MNT0026115,MAT00235,1,296.0,296.0
MPT00032232,MNT0007780,MAT00221,1,139.55,139.55
MPT00032233,MNT0007780,MAT00212,1,48.46,48.46
MPT00032234,MNT0007780,MAT00204,1,1364.98,1364.98
MPT00032235,MNT0007780,MAT00215,1,157.13,157.13
MPT00032236,MNT0011570,MAT00228,1,70.94,70.94
MPT00032237,MNT0011570,MAT00231,1,429.06,429.06
MPT00032238,MNT0011570,MAT00247,1,745.17,745.17
MPT00032239,MNT0018299,MAT00226,1,57.33,57.33
MPT00032240,MNT0018299,MAT00247,2,729.18,1458.36
MPT00032241,MNT0015810,MAT00248,1,462.65,462.65
MPT00032242,MNT0011108,MAT00246,1,343.32,343.32
MPT00032243,MNT0011108,MAT00229,3,430.99,1292.97
MPT00032244,MNT0016883,MAT00245,1,94.7,94.7
MPT00032245,MNT0007870,MAT00045,1,269.92,269.92
MPT00032246,MNT0007870,MAT00031,1,171.14,171.14
MPT00032247,MNT0007870,MAT00035,1,695.49,695.49
MPT00032248,MNT0007498,MAT00016,1,631.99,631.99
MPT00032249,MNT0010939,MAT00232,1,66.63,66.63
MPT00032250,MNT0010939,MAT00232,1,66.78,66.78
MPT00032251,MNT0010939,MAT00231,1,394.31,394.31
MPT00032252,MNT0004593,MAT00065,1,159.39,159.39
MPT00032253,MNT0004593,MAT00060,1,152.51,152.51
MPT00032254,MNT0005814,MAT00224,1,1774.47,1774.47
MPT00032255,MNT0005814,MAT00208,2,45.29,90.58
MPT00032256,MNT0005814,MAT00211,1,330.21,330.21
MPT00032257,MNT0000994,MAT00019,1,357.59,357.59
MPT00032258,MNT0000994,MAT00020,1,399.51,399.51
MPT00032259,MNT0027236,MAT00237,2,834.04,1668.08
MPT00032260,MNT0007153,MAT00092,1,739.73,739.73
MPT00032261,MNT0007153,MAT00084,1,220.5,220.5
MPT00032262,MNT0007153,MAT00088,1,1248.61,1248.61
MPT00032263,MNT0024770,MAT00235,1,303.27,303.27
MPT00032264,MNT0024770,MAT00237,1,903.05,903.05
MPT00032265,MNT0024770,MAT00240,1,583.61,583.61
MPT00032266,MNT0011755,MAT00236,1,187.11,187.11
MPT00032267,MNT0009775,MAT00088,1,1317.1,1317.1
MPT00032268,MNT0014597,MAT00230,1,451.14,451.14
MPT00032269,MNT0014597,MAT00249,1,341.19,341.19
MPT00032270,MNT0014597,MAT00248,1,568.78,568.78
MPT00032271,MNT0024095,MAT00250,2,3128.02,6256.04
MPT00032272,MNT0013474,MAT00226,1,57.97,57.97
MPT00032273,MNT0028252,MAT00233,2,276.52,553.04
MPT00032274,MNT0020903,MAT00245,1,100.13,100.13
MPT00032275,MNT0005695,MAT00105,1,61.09,61.09
MPT00032276,MNT0002405,MAT00221,1,164.7,164.7
MPT00032277,MNT0002405,MAT00212,3,52.87,158.61
MPT00032278,MNT0004539,MAT00213,1,305.14,305.14
MPT00032279,MNT0012628,MAT00250,1,3151.21,3151.21
MPT00032280,MNT0012628,MAT00244,1,176.53,176.53
MPT00032281,MNT0012628,MAT00231,1,403.98,403.98
MPT00032282,MNT0012628,MAT00238,1,151.94,151.94
MPT00032283,MNT0024617,MAT00230,1,423.61,423.61
MPT00032284,MNT0024617,MAT00236,1,212.49,212.49
MPT00032285,MNT0024617,MAT00241,1,151.82,151.82
MPT00032286,MNT0007823,MAT00003,1,1779.78,1779.78
MPT00032287,MNT0024625,MAT00238,1,172.38,172.38
MPT00032288,MNT0004408,MAT00004,3,220.19,660.57
MPT00032289,MNT0009935,MAT00100,2,1028.29,2056.58
MPT00032290,MNT0009935,MAT00089,1,553.36,553.36
MPT00032291,MNT0016639,MAT00247,1,711.29,711.29
MPT00032292,MNT0016639,MAT00228,1,70.2,70.2
MPT00032293,MNT0016639,MAT00228,1,72.42,72.42
MPT00032294,MNT0027476,MAT00228,2,61.54,123.08
MPT00032295,MNT0026678,MAT00235,1,308.07,308.07
MPT00032296,MNT0026678,MAT00247,1,736.34,736.34
MPT00032297,MNT0026678,MAT00250,2,2916.64,5833.28
MPT00032298,MNT0025208,MAT00230,3,398.09,1194.27
MPT00032299,MNT0021046,MAT00228,2,61.29,122.58
MPT00032300,MNT0021046,MAT00226,1,60.02,60.02
MPT00032301,MNT0021046,MAT00242,1,185.27,185.27
MPT00032302,MNT0019791,MAT00240,1,618.55,618.55
MPT00032303,MNT0005378,MAT00009,1,527.71,527.71
MPT00032304,MNT0005378,MAT00009,1,465.59,465.59
MPT00032305,MNT0001556,MAT00067,1,654.37,654.37
MPT00032306,MNT0001556,MAT00055,1,9.13,9.13
MPT00032307,MNT0001556,MAT00067,1,562.87,562.87
MPT00032308,MNT0001300,MAT00003,1,1791.42,1791.42
MPT00032309,MNT0018129,MAT00226,1,48.51,48.51
MPT00032310,MNT0008017,MAT00068,1,161.7,161.7
MPT00032311,MNT0009346,MAT00021,1,97.91,97.91
MPT00032312,MNT0009346,MAT00003,1,1890.24,1890.24
MPT00032313,MNT0009346,MAT00002,1,110.6,110.6
MPT00032314,MNT0002728,MAT00018,1,340.36,340.36
MPT00032315,MNT0008731,MAT00220,2,332.05,664.1
MPT00032316,MNT0008731,MAT00217,1,131.78,131.78
MPT00032317,MNT0008731,MAT00214,1,767.25,767.25
MPT00032318,MNT0008731,MAT00221,1,133.21,133.21
MPT00032319,MNT0029887,MAT00247,2,764.1,1528.2
MPT00032320,MNT0029887,MAT00229,1,480.18,480.18
MPT00032321,MNT0029887,MAT00236,1,171.92,171.92
MPT00032322,MNT0023580,MAT00235,1,258.91,258.91
MPT00032323,MNT0023580,MAT00240,1,652.97,652.97
MPT00032324,MNT0021804,MAT00245,1,97.73,97.73
MPT00032325,MNT0021804,MAT00240,1,666.53,666.53
MPT00032326,MNT0021297,MAT00242,1,181.07,181.07
MPT00032327,MNT0021297,MAT00240,1,582.69,582.69
MPT00032328,MNT0021297,MAT00244,1,208.11,208.11
MPT00032329,MNT0027746,MAT00234,1,274.45,274.45
MPT00032330,MNT0027746,MAT00243,1,1297.85,1297.85
MPT00032331,MNT0026586,MAT00226,1,50.17,50.17
MPT00032332,MNT0026586,MAT00243,1,1281.24,1281.24
MPT00032333,MNT0002725,MAT00072,1,525.3,525.3
MPT00032334,MNT0001074,MAT00024,1,127.47,127.47
MPT00032335,MNT0025543,MAT00241,1,169.88,169.88
MPT00032336,MNT0025543,MAT00243,1,1391.61,1391.61
MPT00032337,MNT0022519,MAT00227,1,238.28,238.28
MPT00032338,MNT0003599,MAT00003,1,1865.52,1865.52
MPT00032339,MNT0023968,MAT00242,2,182.14,364.28
MPT00032340,MNT0023096,MAT00242,1,173.93,173.93
MPT00032341,MNT0023096,MAT00245,1,96.49,96.49
MPT00032342,MNT0019451,MAT00245,1,90.64,90.64
MPT00032343,MNT0019451,MAT00236,1,210.78,210.78
MPT00032344,MNT0029931,MAT00240,1,607.19,607.19
MPT00032345,MNT0029931,MAT00238,2,169.22,338.44
MPT00032346,MNT0021400,MAT00244,2,178.34,356.68
MPT00032347,MNT0021400,MAT00246,1,354.59,354.59
MPT00032348,MNT0021400,MAT00238,1,179.92,179.92
MPT00032349,MNT0011083,MAT00231,2,382.5,765.0
MPT00032350,MNT0011083,MAT00230,1,408.98,408.98
MPT00032351,MNT0011083,MAT00235,1,286.78,286.78
MPT00032352,MNT0003822,MAT00211,1,340.75,340.75
MPT00032353,MNT0003822,MAT00213,1,342.24,342.24
MPT00032354,MNT0027422,MAT00237,2,940.85,1881.7
MPT00032355,MNT0005324,MAT00015,2,52.1,104.2
MPT00032356,MNT0025072,MAT00238,1,172.44,172.44
MPT00032357,MNT0019682,MAT00248,1,554.68,554.68
MPT00032358,MNT0020039,MAT00233,1,262.78,262.78
MPT00032359,MNT0029518,MAT00243,1,1291.77,1291.77
MPT00032360,MNT0029518,MAT00227,2,219.1,438.2
MPT00032361,MNT0016183,MAT00236,1,178.61,178.61
MPT00032362,MNT0016183,MAT00247,2,708.54,1417.08
MPT00032363,MNT0011388,MAT00234,1,241.17,241.17
MPT00032364,MNT0002174,MAT00202,2,70.31,140.62
MPT00032365,MNT0002174,MAT00222,1,246.24,246.24
MPT00032366,MNT0018795,MAT00233,2,244.35,488.7
MPT00032367,MNT0018795,MAT00248,1,559.96,559.96
MPT00032368,MNT0019779,MAT00244,1,215.08,215.08
MPT00032369,MNT0019779,MAT00240,4,586.59,2346.36
MPT00032370,MNT0024932,MAT00246,1,323.11,323.11
MPT00032371,MNT0024932,MAT00236,1,212.37,212.37
MPT00032372,MNT0024932,MAT00232,1,73.34,73.34
MPT00032373,MNT0024932,MAT00227,1,250.04,250.04
MPT00032374,MNT0017781,MAT00227,2,232.79,465.58
MPT00032375,MNT0017781,MAT00240,1,674.48,674.48
MPT00032376,MNT0000049,MAT00210,3,345.71,1037.13
MPT00032377,MNT0000049,MAT00212,1,47.59,47.59
MPT00032378,MNT0000049,MAT00209,1,346.3,346.3
MPT00032379,MNT0001076,MAT00147,1,665.38,665.38
MPT00032380,MNT0001076,MAT00133,2,90.42,180.84
MPT00032381,MNT0019320,MAT00244,1,180.12,180.12
MPT00032382,MNT0019320,MAT00233,1,258.8,258.8
MPT00032383,MNT0019320,MAT00247,1,694.15,694.15
MPT00032384,MNT0019320,MAT00231,3,367.69,1103.07
MPT00032385,MNT0024501,MAT00234,1,246.59,246.59
MPT00032386,MNT0024501,MAT00238,1,179.43,179.43
MPT00032387,MNT0024501,MAT00236,1,185.45,185.45
MPT00032388,MNT0023752,MAT00246,1,364.58,364.58
MPT00032389,MNT0026721,MAT00247,1,634.11,634.11
MPT00032390,MNT0026721,MAT00245,1,102.7,102.7
MPT00032391,MNT0018862,MAT00228,1,69.49,69.49
MPT00032392,MNT0003619,MAT00073,1,470.63,470.63
