inspection_id,production_order_id,product_id,inspection_date,inspected_quantity,defect_quantity,defect_rate,quality_status,defect_type
QI0009444,PRD0009444,MZ-FG-C990,2025-11-18,1,0,0.0,Pass,None
QI0009445,PRD0009445,MZ-FG-C21,2025-02-13,28,1,0.0357,Conditional Pass,Paint Inconsistency
QI0009446,PRD0009446,MZ-FG-E16,2025-11-09,22,1,0.0455,Conditional Pass,Paint Inconsistency
QI0009447,PRD0009447,MZ-FG-M500,2026-05-11,33,2,0.0606,Conditional Pass,Electrical Fault
QI0009448,PRD0009448,MZ-FG-E102,2026-04-29,64,2,0.0312,Conditional Pass,Dimensional Deviation
QI0009449,PRD0009449,MZ-FG-C900,2025-10-11,74,1,0.0135,Pass,Assembly Misalignment
QI0009450,PRD0009450,CM-FL-V00,2025-12-07,162,7,0.0432,Conditional Pass,Dimensional Deviation
QI0009451,PRD0009451,MZ-FG-R300,2025-07-28,21,1,0.0476,Conditional Pass,Electrical Fault
QI0009452,PRD0009452,MZ-FG-C950,2026-06-21,79,6,0.0759,Conditional Pass,Assembly Misalignment
QI0009453,PRD0009453,MZ-TG-A27,2026-03-27,17,1,0.0588,Conditional Pass,Material Crack
QI0009454,PRD0009454,MZ-TG-A27,2026-01-19,19,0,0.0,Pass,None
QI0009455,PRD0009455,MZ-TG-Y120,2025-09-25,75,1,0.0133,Pass,Electrical Fault
QI0009456,PRD0009456,MZ-FG-M525,2026-05-05,32,3,0.0938,Conditional Pass,Paint Inconsistency
QI0009457,PRD0009457,TG11,2026-06-16,37,1,0.027,Pass,Electrical Fault
QI0009458,PRD0009458,M1,2025-02-22,78,2,0.0256,Pass,Assembly Misalignment
QI0009459,PRD0009459,MZ-TG-A25,2026-06-27,46,10,0.2174,Fail,Paint Inconsistency
QI0009460,PRD0009460,TG11,2026-04-22,35,0,0.0,Pass,None
QI0009461,PRD0009461,MZ-TG-Y120,2025-03-14,29,1,0.0345,Conditional Pass,Paint Inconsistency
QI0009462,PRD0009462,MZ-FG-P010,2025-01-23,143,18,0.1259,Fail,Paint Inconsistency
QI0009463,PRD0009463,MZ-TG-A25,2025-11-03,27,1,0.037,Conditional Pass,Paint Inconsistency
QI0009464,PRD0009464,MZ-TG-Y120,2025-07-24,46,4,0.087,Conditional Pass,Assembly Misalignment
QI0009465,PRD0009465,MZ-TG-Y120,2025-04-29,189,5,0.0265,Pass,Weld Defect
QI0009466,PRD0009466,MZ-FG-E16,2025-08-17,90,1,0.0111,Pass,Surface Scratch
QI0009467,PRD0009467,MZ-FG-E102,2026-03-23,18,1,0.0556,Conditional Pass,Surface Scratch
QI0009468,PRD0009468,MZ-TG-Y240,2025-07-07,24,1,0.0417,Conditional Pass,Dimensional Deviation
QI0009469,PRD0009469,MZ-FG-R100,2025-08-03,26,1,0.0385,Conditional Pass,Dimensional Deviation
QI0009470,PRD0009470,MZ-FG-C10,2025-01-18,45,1,0.0222,Pass,Surface Scratch
QI0009471,PRD0009471,FG226,2025-06-14,8,0,0.0,Pass,None
QI0009472,PRD0009472,MZ-TG-A25,2025-08-08,73,2,0.0274,Pass,Wiring Fault
QI0009473,PRD0009473,MZ-FG-E108,2025-10-14,40,2,0.05,Conditional Pass,Paint Inconsistency
QI0009474,PRD0009474,MZ-TG-A25,2025-06-15,82,2,0.0244,Pass,Dimensional Deviation
QI0009475,PRD0009475,MZ-FG-C20,2025-05-21,3,0,0.0,Pass,None
QI0009476,PRD0009476,MZ-TG-A20,2025-07-25,83,2,0.0241,Pass,Paint Inconsistency
QI0009477,PRD0009477,MZ-TG-A25,2026-03-08,42,0,0.0,Pass,None
QI0009478,PRD0009478,MZ-FG-E102,2025-02-05,18,3,0.1667,Fail,Wiring Fault
QI0009479,PRD0009479,M-01,2025-01-12,26,1,0.0385,Conditional Pass,Wiring Fault
QI0009480,PRD0009480,MZ-TG-Y120,2026-01-21,14,0,0.0,Pass,None
QI0009481,PRD0009481,MZ-FG-M525,2025-04-20,89,6,0.0674,Conditional Pass,Assembly Misalignment
QI0009482,PRD0009482,MZ-FG-E16,2025-07-19,54,1,0.0185,Pass,Wiring Fault
QI0009483,PRD0009483,MZ-FG-C990,2026-02-12,59,1,0.0169,Pass,Material Crack
QI0009484,PRD0009484,MZ-TG-A26,2025-03-30,40,2,0.05,Conditional Pass,Material Crack
QI0009485,PRD0009485,MZ-FG-M550,2025-03-05,49,2,0.0408,Conditional Pass,Weld Defect
QI0009486,PRD0009486,MZ-FG-M500,2026-06-11,39,2,0.0513,Conditional Pass,Weld Defect
QI0009487,PRD0009487,MZ-TG-A25,2025-09-19,74,7,0.0946,Conditional Pass,Surface Scratch
QI0009488,PRD0009488,MZ-FG-C900,2026-06-22,58,7,0.1207,Fail,Material Crack
QI0009489,PRD0009489,MZ-FG-E101,2026-06-14,32,3,0.0938,Conditional Pass,Material Crack
QI0009490,PRD0009490,MZ-FG-R100,2026-05-23,123,11,0.0894,Conditional Pass,Wiring Fault
QI0009491,PRD0009491,MZ-TG-Y120,2026-04-13,63,2,0.0317,Conditional Pass,Assembly Misalignment
QI0009492,PRD0009492,CM-FL-V00,2026-05-23,53,3,0.0566,Conditional Pass,Weld Defect
QI0009493,PRD0009493,FG226,2025-10-06,81,4,0.0494,Conditional Pass,Dimensional Deviation
QI0009494,PRD0009494,MZ-FG-C900,2026-01-10,1,0,0.0,Pass,None
QI0009495,PRD0009495,MZ-TG-A26,2025-08-08,57,3,0.0526,Conditional Pass,Paint Inconsistency
QI0009496,PRD0009496,MZ-FG-E17,2025-10-30,33,6,0.1818,Fail,Surface Scratch
QI0009497,PRD0009497,MZ-TG-A20,2026-03-23,35,3,0.0857,Conditional Pass,Surface Scratch
QI0009498,PRD0009498,MZ-FG-C10,2025-06-14,57,2,0.0351,Conditional Pass,Material Crack
QI0009499,PRD0009499,MZ-FG-E103,2026-02-01,20,0,0.0,Pass,None
QI0009500,PRD0009500,MZ-TG-A26,2026-05-08,49,2,0.0408,Conditional Pass,Surface Scratch
QI0009501,PRD0009501,M-01,2025-12-23,22,1,0.0455,Conditional Pass,Dimensional Deviation
QI0009502,PRD0009502,MZ-TG-A27,2025-06-06,34,0,0.0,Pass,None
QI0009503,PRD0009503,MZ-TG-Y120,2025-07-23,385,7,0.0182,Pass,Paint Inconsistency
QI0009504,PRD0009504,MZ-FG-M550,2025-10-25,57,1,0.0175,Pass,Material Crack
QI0009505,PRD0009505,MZ-TG-A25,2025-12-19,17,1,0.0588,Conditional Pass,Weld Defect
QI0009506,PRD0009506,MZ-FG-M550,2025-05-21,64,1,0.0156,Pass,Material Crack
QI0009507,PRD0009507,MZ-TG-A20,2025-08-27,16,1,0.0625,Conditional Pass,Dimensional Deviation
QI0009508,PRD0009508,MZ-FG-E15,2025-10-18,114,2,0.0175,Pass,Wiring Fault
QI0009509,PRD0009509,MZ-FG-C10,2026-03-08,6,1,0.1667,Fail,Material Crack
QI0009510,PRD0009510,MZ-FG-C10,2026-06-02,40,7,0.175,Fail,Paint Inconsistency
QI0009511,PRD0009511,MZ-FG-M500,2026-03-21,83,4,0.0482,Conditional Pass,Material Crack
QI0009512,PRD0009512,MZ-TG-Y200,2025-03-23,88,8,0.0909,Conditional Pass,Surface Scratch
QI0009513,PRD0009513,MZ-TG-Y120,2025-11-12,23,1,0.0435,Conditional Pass,Surface Scratch
QI0009514,PRD0009514,MZ-FG-R100,2025-09-21,55,8,0.1455,Fail,Electrical Fault
QI0009515,PRD0009515,MZ-FG-R300,2025-04-28,43,5,0.1163,Fail,Dimensional Deviation
QI0009516,PRD0009516,MZ-FG-C950,2025-01-31,46,1,0.0217,Pass,Assembly Misalignment
QI0009517,PRD0009517,MZ-FG-C990,2025-10-20,39,3,0.0769,Conditional Pass,Dimensional Deviation
QI0009518,PRD0009518,MZ-TG-A26,2025-06-26,57,2,0.0351,Conditional Pass,Surface Scratch
QI0009519,PRD0009519,MZ-FG-M525,2026-01-23,103,5,0.0485,Conditional Pass,Wiring Fault
QI0009520,PRD0009520,MZ-TG-A25,2026-01-08,2,0,0.0,Pass,None
QI0009521,PRD0009521,MZ-FG-P010,2026-02-08,46,3,0.0652,Conditional Pass,Assembly Misalignment
QI0009522,PRD0009522,MZ-FG-C990,2025-03-05,74,8,0.1081,Fail,Wiring Fault
QI0009523,PRD0009523,MZ-FG-M550,2026-01-04,18,2,0.1111,Fail,Electrical Fault
QI0009524,PRD0009524,MZ-TG-Y120,2025-09-11,2,0,0.0,Pass,None
QI0009525,PRD0009525,MZ-TG-A27,2026-06-24,18,0,0.0,Pass,None
QI0009526,PRD0009526,MZ-FG-R300,2026-02-01,22,1,0.0455,Conditional Pass,Material Crack
QI0009527,PRD0009527,MZ-FG-E102,2025-01-26,29,2,0.069,Conditional Pass,Wiring Fault
QI0009528,PRD0009528,MZ-FG-E108,2026-06-30,116,1,0.0086,Pass,Paint Inconsistency
QI0009529,PRD0009529,MZ-FG-C990,2025-12-05,6,2,0.3333,Fail,Dimensional Deviation
QI0009530,PRD0009530,M1,2025-05-17,32,1,0.0312,Conditional Pass,Surface Scratch
QI0009531,PRD0009531,M1,2025-01-24,21,0,0.0,Pass,None
QI0009532,PRD0009532,MZ-FG-C900,2025-05-30,66,3,0.0455,Conditional Pass,Material Crack
QI0009533,PRD0009533,MZ-FG-M525,2025-02-04,20,2,0.1,Fail,Paint Inconsistency
QI0009534,PRD0009534,MZ-FG-E16,2025-06-16,100,2,0.02,Pass,Assembly Misalignment
QI0009535,PRD0009535,MZ-FG-R300,2025-08-24,27,2,0.0741,Conditional Pass,Assembly Misalignment
QI0009536,PRD0009536,TG11,2025-04-20,44,7,0.1591,Fail,Dimensional Deviation
QI0009537,PRD0009537,MZ-FG-R300,2025-11-15,108,5,0.0463,Conditional Pass,Material Crack
QI0009538,PRD0009538,MZ-FG-R100,2025-03-09,78,2,0.0256,Pass,Paint Inconsistency
QI0009539,PRD0009539,MZ-FG-E108,2025-03-25,32,2,0.0625,Conditional Pass,Surface Scratch
QI0009540,PRD0009540,CM-FL-V00,2026-02-06,43,2,0.0465,Conditional Pass,Electrical Fault
QI0009541,PRD0009541,MZ-FG-E16,2026-01-16,75,10,0.1333,Fail,Assembly Misalignment
QI0009542,PRD0009542,MZ-FG-E101,2026-02-26,24,2,0.0833,Conditional Pass,Assembly Misalignment
QI0009543,PRD0009543,MZ-FG-C10,2026-03-19,91,7,0.0769,Conditional Pass,Weld Defect
QI0009544,PRD0009544,MZ-TG-E202,2025-09-06,38,2,0.0526,Conditional Pass,Weld Defect
QI0009545,PRD0009545,MZ-FG-R200,2025-12-17,22,1,0.0455,Conditional Pass,Electrical Fault
QI0009546,PRD0009546,MZ-FG-M525,2025-06-15,39,3,0.0769,Conditional Pass,Assembly Misalignment
QI0009547,PRD0009547,MZ-FG-C10,2026-02-17,58,3,0.0517,Conditional Pass,Wiring Fault
QI0009548,PRD0009548,MZ-FG-R300,2025-09-17,54,3,0.0556,Conditional Pass,Wiring Fault
QI0009549,PRD0009549,MZ-TG-E202,2025-07-25,43,7,0.1628,Fail,Electrical Fault
QI0009550,PRD0009550,MZ-FG-M550,2025-12-22,19,0,0.0,Pass,None
QI0009551,PRD0009551,MZ-FG-E101,2025-12-18,52,8,0.1538,Fail,Wiring Fault
QI0009552,PRD0009552,MZ-FG-E101,2025-08-08,30,2,0.0667,Conditional Pass,Assembly Misalignment
QI0009553,PRD0009553,MZ-FG-E16,2026-02-24,92,5,0.0543,Conditional Pass,Weld Defect
QI0009554,PRD0009554,MZ-TG-Y120,2026-01-08,80,12,0.15,Fail,Material Crack
QI0009555,PRD0009555,MZ-TG-A27,2025-10-09,29,2,0.069,Conditional Pass,Assembly Misalignment
QI0009556,PRD0009556,MZ-FG-E17,2026-03-11,50,6,0.12,Fail,Paint Inconsistency
QI0009557,PRD0009557,MZ-FG-M500,2026-03-19,30,0,0.0,Pass,None
QI0009558,PRD0009558,MZ-FG-C990,2026-06-12,61,3,0.0492,Conditional Pass,Electrical Fault
QI0009559,PRD0009559,MZ-FG-E101,2026-02-25,110,1,0.0091,Pass,Surface Scratch
QI0009560,PRD0009560,MZ-FG-E15,2025-07-04,71,6,0.0845,Conditional Pass,Paint Inconsistency
QI0009561,PRD0009561,MZ-TG-Y200,2026-01-28,70,1,0.0143,Pass,Weld Defect
QI0009562,PRD0009562,MZ-FG-E15,2025-08-16,24,1,0.0417,Conditional Pass,Wiring Fault
QI0009563,PRD0009563,MZ-TG-Y200,2026-04-12,51,0,0.0,Pass,None
QI0009564,PRD0009564,MZ-TG-SR01,2025-11-28,25,2,0.08,Conditional Pass,Material Crack
QI0009565,PRD0009565,MZ-FG-R100,2026-02-01,30,2,0.0667,Conditional Pass,Paint Inconsistency
QI0009566,PRD0009566,MZ-FG-E15,2026-01-03,56,1,0.0179,Pass,Weld Defect
QI0009567,PRD0009567,MZ-FG-M500,2025-09-04,13,0,0.0,Pass,None
QI0009568,PRD0009568,MZ-FG-E15,2025-03-27,65,3,0.0462,Conditional Pass,Surface Scratch
QI0009569,PRD0009569,MZ-FG-M550,2026-04-18,65,1,0.0154,Pass,Weld Defect
QI0009570,PRD0009570,MZ-FG-C900,2026-04-23,12,1,0.0833,Conditional Pass,Weld Defect
QI0009571,PRD0009571,MZ-TG-E202,2025-09-09,9,2,0.2222,Fail,Dimensional Deviation
QI0009572,PRD0009572,MZ-FG-C10,2026-06-13,82,8,0.0976,Conditional Pass,Surface Scratch
QI0009573,PRD0009573,MZ-FG-E101,2025-11-15,36,1,0.0278,Pass,Material Crack
QI0009574,PRD0009574,MZ-FG-E17,2026-04-03,36,3,0.0833,Conditional Pass,Material Crack
QI0009575,PRD0009575,MZ-TG-A25,2026-03-15,52,2,0.0385,Conditional Pass,Wiring Fault
QI0009576,PRD0009576,MZ-TG-E202,2025-07-10,24,1,0.0417,Conditional Pass,Paint Inconsistency
QI0009577,PRD0009577,MZ-FG-C990,2025-11-22,25,0,0.0,Pass,None
QI0009578,PRD0009578,MZ-TG-A25,2026-01-25,47,1,0.0213,Pass,Surface Scratch
QI0009579,PRD0009579,MZ-TG-A25,2025-04-29,18,0,0.0,Pass,None
QI0009580,PRD0009580,MZ-FG-C950,2025-10-30,12,1,0.0833,Conditional Pass,Weld Defect
QI0009581,PRD0009581,MZ-FG-P010,2025-06-13,78,2,0.0256,Pass,Paint Inconsistency
QI0009582,PRD0009582,MZ-FG-C990,2025-03-20,33,0,0.0,Pass,None
QI0009583,PRD0009583,MZ-TG-Y200,2025-05-24,79,1,0.0127,Pass,Electrical Fault
QI0009584,PRD0009584,MZ-FG-M500,2025-03-19,72,1,0.0139,Pass,Wiring Fault
QI0009585,PRD0009585,MZ-FG-E16,2025-01-20,55,6,0.1091,Fail,Assembly Misalignment
QI0009586,PRD0009586,MZ-TG-A20,2025-02-16,86,5,0.0581,Conditional Pass,Dimensional Deviation
QI0009587,PRD0009587,TG11,2025-09-18,36,2,0.0556,Conditional Pass,Weld Defect
QI0009588,PRD0009588,MZ-TG-A25,2025-04-13,76,5,0.0658,Conditional Pass,Surface Scratch
QI0009589,PRD0009589,MZ-FG-E102,2025-06-24,27,0,0.0,Pass,None
QI0009590,PRD0009590,CM-FL-V00,2025-07-21,60,0,0.0,Pass,None
QI0009591,PRD0009591,MZ-TG-A27,2025-10-07,58,4,0.069,Conditional Pass,Material Crack
QI0009592,PRD0009592,MZ-TG-E202,2025-06-14,42,1,0.0238,Pass,Electrical Fault
QI0009593,PRD0009593,TG11,2026-04-15,67,2,0.0299,Pass,Assembly Misalignment
QI0009594,PRD0009594,MZ-FG-E103,2025-02-03,91,10,0.1099,Fail,Dimensional Deviation
QI0009595,PRD0009595,MZ-TG-SR01,2026-06-21,17,0,0.0,Pass,None
QI0009596,PRD0009596,MZ-TG-Y200,2025-08-11,292,23,0.0788,Conditional Pass,Paint Inconsistency
QI0009597,PRD0009597,MZ-TG-Y240,2025-02-13,40,2,0.05,Conditional Pass,Assembly Misalignment
QI0009598,PRD0009598,MZ-TG-A27,2025-12-18,66,0,0.0,Pass,None
QI0009599,PRD0009599,MZ-FG-E101,2026-04-10,17,1,0.0588,Conditional Pass,Surface Scratch
QI0009600,PRD0009600,MZ-TG-Y240,2026-03-10,27,1,0.037,Conditional Pass,Wiring Fault
QI0009601,PRD0009601,MZ-TG-A26,2025-07-18,33,5,0.1515,Fail,Wiring Fault
QI0009602,PRD0009602,MZ-FG-E103,2025-07-14,85,1,0.0118,Pass,Material Crack
QI0009603,PRD0009603,MZ-FG-M525,2026-05-24,98,2,0.0204,Pass,Wiring Fault
QI0009604,PRD0009604,MZ-FG-E17,2026-03-24,123,3,0.0244,Pass,Paint Inconsistency
QI0009605,PRD0009605,MZ-TG-E202,2025-05-08,66,1,0.0152,Pass,Weld Defect
QI0009606,PRD0009606,MZ-TG-A26,2026-04-03,3,0,0.0,Pass,None
QI0009607,PRD0009607,M-01,2026-05-07,52,5,0.0962,Conditional Pass,Paint Inconsistency
QI0009608,PRD0009608,MZ-FG-R300,2025-02-28,59,0,0.0,Pass,None
QI0009609,PRD0009609,MZ-TG-A26,2025-12-10,39,2,0.0513,Conditional Pass,Material Crack
QI0009610,PRD0009610,MZ-TG-A26,2026-04-14,5,0,0.0,Pass,None
QI0009611,PRD0009611,MZ-TG-A20,2025-08-08,13,1,0.0769,Conditional Pass,Weld Defect
QI0009612,PRD0009612,MZ-FG-E103,2026-05-08,37,4,0.1081,Fail,Electrical Fault
QI0009613,PRD0009613,MZ-FG-E102,2025-12-16,126,9,0.0714,Conditional Pass,Material Crack
QI0009614,PRD0009614,M-01,2025-02-26,28,3,0.1071,Fail,Surface Scratch
QI0009615,PRD0009615,MZ-TG-E202,2025-08-20,55,2,0.0364,Conditional Pass,Paint Inconsistency
QI0009616,PRD0009616,MZ-TG-Y200,2025-10-04,40,2,0.05,Conditional Pass,Wiring Fault
QI0009617,PRD0009617,M1,2025-08-12,37,1,0.027,Pass,Material Crack
QI0009618,PRD0009618,MZ-FG-E102,2025-11-28,48,4,0.0833,Conditional Pass,Assembly Misalignment
QI0009619,PRD0009619,MZ-FG-M500,2025-07-07,61,9,0.1475,Fail,Surface Scratch
QI0009620,PRD0009620,MZ-FG-M525,2025-03-02,49,3,0.0612,Conditional Pass,Paint Inconsistency
QI0009621,PRD0009621,MZ-TG-A27,2026-01-17,59,1,0.0169,Pass,Electrical Fault
QI0009622,PRD0009622,MZ-TG-A25,2025-05-02,30,2,0.0667,Conditional Pass,Dimensional Deviation
QI0009623,PRD0009623,MZ-TG-A25,2025-08-20,46,2,0.0435,Conditional Pass,Surface Scratch
QI0009624,PRD0009624,TG11,2026-05-04,47,1,0.0213,Pass,Dimensional Deviation
QI0009625,PRD0009625,MZ-TG-A27,2025-08-18,84,7,0.0833,Conditional Pass,Material Crack
QI0009626,PRD0009626,MZ-TG-SR01,2025-01-27,19,2,0.1053,Fail,Wiring Fault
QI0009627,PRD0009627,MZ-FG-E103,2025-05-03,8,0,0.0,Pass,None
QI0009628,PRD0009628,MZ-FG-E102,2025-04-16,66,23,0.3485,Fail,Weld Defect
QI0009629,PRD0009629,MZ-TG-Y120,2026-06-03,13,2,0.1538,Fail,Assembly Misalignment
QI0009630,PRD0009630,MZ-FG-E15,2025-11-10,83,1,0.012,Pass,Surface Scratch
QI0009631,PRD0009631,MZ-TG-A25,2026-02-04,31,1,0.0323,Conditional Pass,Wiring Fault
QI0009632,PRD0009632,MZ-FG-C21,2026-02-08,32,1,0.0312,Conditional Pass,Wiring Fault
QI0009633,PRD0009633,MZ-FG-C20,2025-09-06,50,1,0.02,Pass,Assembly Misalignment
QI0009634,PRD0009634,MZ-FG-C10,2025-12-19,42,1,0.0238,Pass,Weld Defect
QI0009635,PRD0009635,MZ-FG-M550,2026-02-21,94,9,0.0957,Conditional Pass,Surface Scratch
QI0009636,PRD0009636,MZ-TG-Y240,2025-03-25,18,4,0.2222,Fail,Surface Scratch
QI0009637,PRD0009637,MZ-TG-A20,2025-08-31,38,7,0.1842,Fail,Dimensional Deviation
QI0009638,PRD0009638,MZ-FG-R200,2025-10-29,101,6,0.0594,Conditional Pass,Assembly Misalignment
QI0009639,PRD0009639,M1,2025-10-30,6,1,0.1667,Fail,Material Crack
QI0009640,PRD0009640,MZ-FG-R100,2025-05-05,76,9,0.1184,Fail,Assembly Misalignment
QI0009641,PRD0009641,MZ-TG-A20,2025-08-22,67,3,0.0448,Conditional Pass,Dimensional Deviation
QI0009642,PRD0009642,MZ-FG-E108,2025-12-18,32,2,0.0625,Conditional Pass,Weld Defect
QI0009643,PRD0009643,MZ-FG-M550,2026-01-10,40,4,0.1,Fail,Material Crack
QI0009644,PRD0009644,MZ-FG-C990,2025-06-04,32,1,0.0312,Conditional Pass,Wiring Fault
QI0009645,PRD0009645,M-01,2025-07-22,33,1,0.0303,Conditional Pass,Dimensional Deviation
QI0009646,PRD0009646,MZ-TG-Y120,2025-02-13,12,0,0.0,Pass,None
QI0009647,PRD0009647,MZ-FG-R100,2026-06-02,11,0,0.0,Pass,None
QI0009648,PRD0009648,MZ-FG-E17,2025-01-18,37,1,0.027,Pass,Material Crack
QI0009649,PRD0009649,MZ-FG-C950,2025-01-09,44,2,0.0455,Conditional Pass,Dimensional Deviation
QI0009650,PRD0009650,MZ-FG-E17,2026-04-16,139,2,0.0144,Pass,Wiring Fault
QI0009651,PRD0009651,MZ-FG-C21,2025-01-26,15,1,0.0667,Conditional Pass,Weld Defect
QI0009652,PRD0009652,MZ-FG-C950,2026-04-29,51,1,0.0196,Pass,Assembly Misalignment
QI0009653,PRD0009653,MZ-FG-E108,2026-03-28,32,1,0.0312,Conditional Pass,Electrical Fault
QI0009654,PRD0009654,MZ-FG-M550,2025-09-01,29,0,0.0,Pass,None
QI0009655,PRD0009655,MZ-FG-C900,2025-06-11,55,2,0.0364,Conditional Pass,Weld Defect
QI0009656,PRD0009656,MZ-FG-C21,2026-03-15,78,2,0.0256,Pass,Wiring Fault
QI0009657,PRD0009657,MZ-FG-M525,2025-04-21,49,8,0.1633,Fail,Material Crack
QI0009658,PRD0009658,MZ-TG-SR01,2025-10-23,133,3,0.0226,Pass,Assembly Misalignment
QI0009659,PRD0009659,MZ-TG-SR01,2025-10-20,44,10,0.2273,Fail,Surface Scratch
QI0009660,PRD0009660,MZ-TG-A20,2025-11-26,32,1,0.0312,Conditional Pass,Material Crack
QI0009661,PRD0009661,MZ-FG-E102,2025-03-14,157,10,0.0637,Conditional Pass,Surface Scratch
QI0009662,PRD0009662,MZ-TG-Y120,2026-02-02,86,2,0.0233,Pass,Dimensional Deviation
QI0009663,PRD0009663,CM-FL-V00,2025-12-31,116,10,0.0862,Conditional Pass,Paint Inconsistency
QI0009664,PRD0009664,MZ-FG-E17,2025-12-30,59,2,0.0339,Conditional Pass,Material Crack
QI0009665,PRD0009665,MZ-FG-M550,2025-05-21,27,0,0.0,Pass,None
QI0009666,PRD0009666,MZ-FG-R100,2025-02-12,22,1,0.0455,Conditional Pass,Dimensional Deviation
QI0009667,PRD0009667,M-01,2025-10-22,3,0,0.0,Pass,None
QI0009668,PRD0009668,MZ-FG-R100,2025-04-25,60,5,0.0833,Conditional Pass,Assembly Misalignment
QI0009669,PRD0009669,M-01,2026-03-30,21,1,0.0476,Conditional Pass,Surface Scratch
QI0009670,PRD0009670,MZ-TG-A25,2026-02-09,47,2,0.0426,Conditional Pass,Dimensional Deviation
QI0009671,PRD0009671,MZ-TG-Y200,2026-04-20,50,15,0.3,Fail,Wiring Fault
QI0009672,PRD0009672,MZ-TG-A26,2026-01-09,26,1,0.0385,Conditional Pass,Surface Scratch
QI0009673,PRD0009673,MZ-FG-R200,2026-06-29,27,3,0.1111,Fail,Material Crack
QI0009674,PRD0009674,MZ-FG-E103,2026-01-27,35,1,0.0286,Pass,Surface Scratch
QI0009675,PRD0009675,MZ-TG-A25,2026-03-28,31,2,0.0645,Conditional Pass,Wiring Fault
QI0009676,PRD0009676,MZ-FG-C10,2025-09-22,21,1,0.0476,Conditional Pass,Material Crack
QI0009677,PRD0009677,MZ-FG-M525,2025-03-16,82,0,0.0,Pass,None
QI0009678,PRD0009678,MZ-FG-E102,2026-05-17,289,2,0.0069,Pass,Surface Scratch
QI0009679,PRD0009679,MZ-FG-E101,2025-07-19,35,2,0.0571,Conditional Pass,Wiring Fault
QI0009680,PRD0009680,MZ-FG-M500,2025-01-22,42,0,0.0,Pass,None
QI0009681,PRD0009681,MZ-TG-A25,2025-10-27,39,2,0.0513,Conditional Pass,Weld Defect
QI0009682,PRD0009682,M-01,2025-09-05,112,2,0.0179,Pass,Surface Scratch
QI0009683,PRD0009683,MZ-FG-M550,2025-01-12,66,6,0.0909,Conditional Pass,Dimensional Deviation
QI0009684,PRD0009684,MZ-TG-Y200,2026-06-17,42,2,0.0476,Conditional Pass,Paint Inconsistency
QI0009685,PRD0009685,MZ-FG-C950,2025-07-02,27,1,0.037,Conditional Pass,Electrical Fault
QI0009686,PRD0009686,MZ-TG-A20,2025-04-09,68,2,0.0294,Pass,Surface Scratch
QI0009687,PRD0009687,TG11,2026-02-12,30,0,0.0,Pass,None
QI0009688,PRD0009688,M-01,2025-10-06,70,2,0.0286,Pass,Wiring Fault
QI0009689,PRD0009689,MZ-TG-SR01,2026-03-25,75,1,0.0133,Pass,Dimensional Deviation
QI0009690,PRD0009690,MZ-FG-E108,2026-03-20,107,2,0.0187,Pass,Weld Defect
QI0009691,PRD0009691,M1,2025-04-11,55,9,0.1636,Fail,Material Crack
QI0009692,PRD0009692,MZ-FG-C900,2025-05-22,132,4,0.0303,Conditional Pass,Paint Inconsistency
QI0009693,PRD0009693,MZ-FG-E102,2025-01-04,32,3,0.0938,Conditional Pass,Dimensional Deviation
QI0009694,PRD0009694,MZ-FG-R100,2025-05-26,2,0,0.0,Pass,None
QI0009695,PRD0009695,MZ-FG-R200,2026-03-08,2,0,0.0,Pass,None
QI0009696,PRD0009696,MZ-FG-R200,2026-02-19,47,1,0.0213,Pass,Wiring Fault
QI0009697,PRD0009697,MZ-FG-C20,2026-01-08,39,4,0.1026,Fail,Surface Scratch
QI0009698,PRD0009698,MZ-FG-P010,2025-04-21,41,1,0.0244,Pass,Wiring Fault
QI0009699,PRD0009699,MZ-FG-M525,2025-07-18,10,2,0.2,Fail,Paint Inconsistency
QI0009700,PRD0009700,MZ-FG-R100,2025-03-19,32,0,0.0,Pass,None
QI0009701,PRD0009701,MZ-TG-Y120,2025-10-09,30,3,0.1,Fail,Dimensional Deviation
QI0009702,PRD0009702,M-01,2025-01-21,12,2,0.1667,Fail,Dimensional Deviation
QI0009703,PRD0009703,MZ-FG-R200,2025-10-22,85,6,0.0706,Conditional Pass,Assembly Misalignment
QI0009704,PRD0009704,FG226,2026-04-08,22,0,0.0,Pass,None
QI0009705,PRD0009705,M-01,2025-06-21,16,0,0.0,Pass,None
QI0009706,PRD0009706,MZ-TG-A25,2025-10-01,37,0,0.0,Pass,None
QI0009707,PRD0009707,MZ-FG-M500,2025-02-18,25,5,0.2,Fail,Assembly Misalignment
QI0009708,PRD0009708,MZ-FG-C20,2025-02-17,153,1,0.0065,Pass,Wiring Fault
QI0009709,PRD0009709,MZ-TG-Y240,2025-06-01,76,2,0.0263,Pass,Assembly Misalignment
QI0009710,PRD0009710,MZ-FG-M500,2025-03-22,53,2,0.0377,Conditional Pass,Wiring Fault
QI0009711,PRD0009711,MZ-FG-E15,2025-08-07,29,1,0.0345,Conditional Pass,Surface Scratch
QI0009712,PRD0009712,MZ-FG-R300,2025-06-21,53,11,0.2075,Fail,Paint Inconsistency
QI0009713,PRD0009713,MZ-FG-E101,2026-04-03,8,0,0.0,Pass,None
QI0009714,PRD0009714,MZ-TG-A26,2026-02-11,38,1,0.0263,Pass,Weld Defect
